# file...... V_tm_1.csv
# date...... Fri Sep  7 18:18:39 2012
# user...... mike
# host...... (null)
# target.... triplex_meter 61
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, measured_power.real, measured_power.imag, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag
2012-09-07 10:51:58 PDT,+364.415,+364.415,-0.688321,+119.808,-0.226297,+119.929,-0.162773,+239.736,-0.389071
2012-09-07 11:21:58 PDT,+1792.63,+1792.63,+459.523,+119.32,-0.77368,+118.881,-0.803202,+238.201,-1.57688
2012-09-07 11:51:58 PDT,+1791.52,+1791.52,+468.956,+119.315,-0.771051,+118.877,-0.797851,+238.191,-1.5689
2012-09-07 12:21:58 PDT,+1791.55,+1791.55,+468.884,+119.315,-0.771087,+118.877,-0.797907,+238.192,-1.56899
2012-09-07 12:51:58 PDT,+1791.55,+1791.55,+468.885,+119.315,-0.771086,+118.877,-0.797906,+238.192,-1.56899
2012-09-07 13:21:58 PDT,+1791.55,+1791.55,+468.885,+119.315,-0.771086,+118.877,-0.797906,+238.192,-1.56899
2012-09-07 13:51:58 PDT,+1791.55,+1791.55,+468.885,+119.315,-0.771086,+118.877,-0.797906,+238.192,-1.56899
2012-09-07 14:21:58 PDT,+1791.55,+1791.55,+468.885,+119.315,-0.771086,+118.877,-0.797906,+238.192,-1.56899
2012-09-07 14:51:58 PDT,+1791.55,+1791.55,+468.885,+119.315,-0.771086,+118.877,-0.797906,+238.192,-1.56899
2012-09-07 15:21:58 PDT,+1791.55,+1791.55,+468.885,+119.315,-0.771086,+118.877,-0.797906,+238.192,-1.56899
2012-09-07 15:51:58 PDT,+1793.98,+1793.98,+472.669,+119.529,-0.576845,+119.09,-0.603665,+238.619,-1.18051
2012-09-07 16:21:58 PDT,+1793.98,+1793.98,+472.669,+119.529,-0.576845,+119.09,-0.603665,+238.619,-1.18051
2012-09-07 16:51:58 PDT,+1794.12,+1794.12,+469.711,+119.53,-0.577283,+119.091,-0.604937,+238.621,-1.18222
2012-09-07 17:21:58 PDT,+1794.11,+1794.11,+469.727,+119.53,-0.577277,+119.091,-0.604926,+238.621,-1.1822
2012-09-07 17:51:58 PDT,+365.188,+365.188,+0.478414,+119.592,-0.420904,+119.714,-0.357719,+239.306,-0.778623
2012-09-07 18:21:58 PDT,+365.003,+365.003,-0.00107962,+119.593,-0.421261,+119.715,-0.357948,+239.308,-0.779209
