# file...... V_tm_2.csv
# date...... Fri Sep  7 18:18:39 2012
# user...... mike
# host...... (null)
# target.... triplex_meter 62
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, measured_power.real, measured_power.imag, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag
2012-09-07 10:51:58 PDT,+1282,+1282,-4.51848,-60.1316,-103.308,-60.151,-103.79,-120.283,-207.098
2012-09-07 11:21:58 PDT,+2711.17,+2711.17,+455.348,-60.3603,-102.606,-60.1818,-102.558,-120.542,-205.165
2012-09-07 11:51:58 PDT,+2713.8,+2713.8,+469.09,-60.3541,-102.602,-60.1751,-102.557,-120.529,-205.159
2012-09-07 12:21:58 PDT,+2713.89,+2713.89,+468.995,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 12:51:58 PDT,+2713.89,+2713.89,+468.996,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 13:21:58 PDT,+2713.89,+2713.89,+468.996,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 13:51:58 PDT,+2713.89,+2713.89,+468.996,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 14:21:58 PDT,+2713.89,+2713.89,+468.996,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 14:51:58 PDT,+2713.89,+2713.89,+468.996,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 15:21:58 PDT,+2713.89,+2713.89,+468.996,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 15:51:58 PDT,+2713.89,+2713.89,+468.996,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 16:21:58 PDT,+2713.89,+2713.89,+468.996,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 16:51:58 PDT,+2713.89,+2713.89,+468.996,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 17:21:58 PDT,+2713.89,+2713.89,+468.996,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 17:51:58 PDT,+2713.89,+2713.89,+468.996,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 18:21:58 PDT,+2713.89,+2713.89,+468.996,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 18:51:58 PDT,+2713.89,+2713.89,+468.996,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 19:21:58 PDT,+2713.89,+2713.89,+468.996,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 19:51:58 PDT,+2713.89,+2713.89,+468.996,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 20:21:58 PDT,+2713.89,+2713.89,+468.996,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 20:51:58 PDT,+2713.89,+2713.89,+468.996,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 21:21:58 PDT,+2713.89,+2713.89,+468.996,-60.3542,-102.602,-60.1752,-102.557,-120.529,-205.159
2012-09-07 21:51:58 PDT,+2717.98,+2717.98,+474.318,-60.293,-102.886,-60.1139,-102.841,-120.407,-205.726
2012-09-07 22:21:58 PDT,+2716.49,+2716.49,+469.825,-60.2945,-102.887,-60.1155,-102.841,-120.41,-205.728
2012-09-07 22:51:58 PDT,+2716.47,+2716.47,+469.844,-60.2944,-102.887,-60.1154,-102.841,-120.41,-205.728
2012-09-07 23:21:58 PDT,+2716.47,+2716.47,+469.843,-60.2944,-102.887,-60.1154,-102.841,-120.41,-205.728
2012-09-07 23:51:58 PDT,+2716.47,+2716.47,+469.843,-60.2944,-102.887,-60.1154,-102.841,-120.41,-205.728
2012-09-08 00:21:58 PDT,+1287.67,+1287.67,+1.69923,-60.1901,-103.021,-60.2128,-103.505,-120.403,-206.525
2012-09-08 00:51:58 PDT,+1287.01,+1287.01,-0.00746765,-60.1913,-103.021,-60.2133,-103.505,-120.405,-206.527
2012-09-08 01:21:58 PDT,+1289.3,+1289.3,+2.12028,-60.1292,-103.304,-60.1512,-103.789,-120.28,-207.093
2012-09-08 01:51:58 PDT,+1287.02,+1287.02,-0.000540807,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 02:21:58 PDT,+1287.02,+1287.02,-0.000540807,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 02:51:58 PDT,+1287,+1287,+5.49202e-05,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 03:21:58 PDT,+1287,+1287,-1.48701e-08,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 03:51:58 PDT,+1287,+1287,+1.39176e-09,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 04:21:58 PDT,+1287,+1287,-1.19582e-12,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 04:51:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 05:21:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 05:51:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 06:21:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 06:51:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 07:21:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 07:51:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 08:21:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 08:51:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 09:21:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 09:51:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 10:21:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 10:51:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 11:21:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 11:51:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 12:21:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 12:51:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 13:21:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 13:51:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 14:21:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
2012-09-08 14:51:58 PDT,+1287,+1287,-6.25e-13,-60.13,-103.306,-60.1511,-103.789,-120.281,-207.095
