# file...... V_tm_7.csv
# date...... Fri Sep  7 18:18:39 2012
# user...... mike
# host...... (null)
# target.... triplex_meter 67
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, measured_power.real, measured_power.imag, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag
2012-09-07 10:51:58 PDT,+364.41,+364.41,-0.694729,+119.806,-0.228404,+119.927,-0.16488,+239.733,-0.393284
2012-09-07 11:21:58 PDT,+1792.5,+1792.5,+459.388,+119.309,-0.782015,+118.871,-0.811529,+238.18,-1.59354
2012-09-07 11:51:58 PDT,+1791.39,+1791.39,+468.916,+119.304,-0.779345,+118.866,-0.806109,+238.17,-1.58545
2012-09-07 12:21:58 PDT,+1791.43,+1791.43,+468.842,+119.304,-0.779381,+118.866,-0.806165,+238.17,-1.58555
2012-09-07 12:51:58 PDT,+1791.42,+1791.42,+468.843,+119.304,-0.779381,+118.866,-0.806165,+238.17,-1.58555
2012-09-07 13:21:58 PDT,+1791.42,+1791.42,+468.843,+119.304,-0.779381,+118.866,-0.806165,+238.17,-1.58555
2012-09-07 13:51:58 PDT,+1791.42,+1791.42,+468.843,+119.304,-0.779381,+118.866,-0.806165,+238.17,-1.58555
2012-09-07 14:21:58 PDT,+1791.42,+1791.42,+468.843,+119.304,-0.779381,+118.866,-0.806165,+238.17,-1.58555
2012-09-07 14:51:58 PDT,+1791.42,+1791.42,+468.843,+119.304,-0.779381,+118.866,-0.806165,+238.17,-1.58555
2012-09-07 15:21:58 PDT,+1791.42,+1791.42,+468.843,+119.304,-0.779381,+118.866,-0.806165,+238.17,-1.58555
2012-09-07 15:51:58 PDT,+1793.89,+1793.89,+472.671,+119.521,-0.58308,+119.083,-0.609864,+238.604,-1.19294
2012-09-07 16:21:58 PDT,+1793.89,+1793.89,+472.671,+119.521,-0.58308,+119.083,-0.609864,+238.604,-1.19294
2012-09-07 16:51:58 PDT,+1794.03,+1794.03,+469.681,+119.522,-0.583526,+119.084,-0.611153,+238.606,-1.19468
2012-09-07 17:21:58 PDT,+1794.02,+1794.02,+469.698,+119.522,-0.58352,+119.084,-0.611141,+238.606,-1.19466
2012-09-07 17:51:58 PDT,+1796.45,+1796.45,+473.481,+119.736,-0.38892,+119.297,-0.416542,+239.033,-0.805462
2012-09-07 18:21:58 PDT,+1796.59,+1796.59,+470.527,+119.737,-0.389013,+119.298,-0.417467,+239.034,-0.80648
2012-09-07 18:51:58 PDT,+1796.58,+1796.58,+470.539,+119.737,-0.38901,+119.298,-0.417461,+239.034,-0.806471
2012-09-07 19:21:58 PDT,+1796.58,+1796.58,+470.539,+119.737,-0.38901,+119.298,-0.417461,+239.034,-0.806471
2012-09-07 19:51:58 PDT,+1796.58,+1796.58,+470.539,+119.737,-0.38901,+119.298,-0.417461,+239.034,-0.806471
2012-09-07 20:21:58 PDT,+1796.58,+1796.58,+470.539,+119.737,-0.38901,+119.298,-0.417461,+239.034,-0.806471
2012-09-07 20:51:58 PDT,+1796.58,+1796.58,+470.539,+119.737,-0.38901,+119.298,-0.417461,+239.034,-0.806471
2012-09-07 21:21:58 PDT,+1796.58,+1796.58,+470.539,+119.737,-0.38901,+119.298,-0.417461,+239.034,-0.806471
2012-09-07 21:51:58 PDT,+1796.58,+1796.58,+470.539,+119.737,-0.38901,+119.298,-0.417461,+239.034,-0.806471
2012-09-07 22:21:58 PDT,+1796.58,+1796.58,+470.539,+119.737,-0.38901,+119.298,-0.417461,+239.034,-0.806471
2012-09-07 22:51:58 PDT,+1796.58,+1796.58,+470.539,+119.737,-0.38901,+119.298,-0.417461,+239.034,-0.806471
2012-09-07 23:21:58 PDT,+1796.58,+1796.58,+470.539,+119.737,-0.38901,+119.298,-0.417461,+239.034,-0.806471
2012-09-07 23:51:58 PDT,+1796.58,+1796.58,+470.539,+119.737,-0.38901,+119.298,-0.417461,+239.034,-0.806471
2012-09-08 00:21:58 PDT,+1796.58,+1796.58,+470.539,+119.737,-0.38901,+119.298,-0.417461,+239.034,-0.806471
2012-09-08 00:51:58 PDT,+1796.58,+1796.58,+470.539,+119.737,-0.38901,+119.298,-0.417461,+239.034,-0.806471
2012-09-08 01:21:58 PDT,+365.206,+365.206,+0.490266,+119.805,-0.2284,+119.926,-0.165131,+239.731,-0.393532
2012-09-08 01:51:58 PDT,+365.002,+365.002,-1.06608e-05,+119.805,-0.228405,+119.927,-0.165009,+239.732,-0.393414
2012-09-08 02:21:58 PDT,+365.002,+365.002,-1.06608e-05,+119.805,-0.228405,+119.927,-0.165009,+239.732,-0.393414
2012-09-08 02:51:58 PDT,+365,+365,+3.45358e-06,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 03:21:58 PDT,+365,+365,+1.80473e-10,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 03:51:58 PDT,+365,+365,+2.16991e-11,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 04:21:58 PDT,+365,+365,+1.23946e-15,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 04:51:58 PDT,+365,+365,+7.20994e-17,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 05:21:58 PDT,+365,+365,-3.18213e-17,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 05:51:58 PDT,+365,+365,-3.18213e-17,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 06:21:58 PDT,+365,+365,-3.18213e-17,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 06:51:58 PDT,+365,+365,-3.18213e-17,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 07:21:58 PDT,+365,+365,-3.18213e-17,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 07:51:58 PDT,+365,+365,-3.18213e-17,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 08:21:58 PDT,+365,+365,-3.18213e-17,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 08:51:58 PDT,+365,+365,-3.18213e-17,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 09:21:58 PDT,+365,+365,-3.18213e-17,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 09:51:58 PDT,+365,+365,-3.18213e-17,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 10:21:58 PDT,+365,+365,-3.18213e-17,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 10:51:58 PDT,+365,+365,-3.18213e-17,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 11:21:58 PDT,+365,+365,-3.18213e-17,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 11:51:58 PDT,+365,+365,-3.18213e-17,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 12:21:58 PDT,+365,+365,-3.18213e-17,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 12:51:58 PDT,+365,+365,-3.18213e-17,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
2012-09-08 13:21:58 PDT,+365,+365,-3.18213e-17,+119.805,-0.228404,+119.927,-0.165008,+239.732,-0.393412
