2009-08-17 00:00:00,0.703
2009-08-17 00:30:00,0.911
2009-08-17 01:00:00,0.895
2009-08-17 01:30:00,0.785
2009-08-17 02:00:00,0.568
2009-08-17 02:30:00,0.407
2009-08-17 03:00:00,0.378
2009-08-17 03:30:00,0.371
2009-08-17 04:00:00,0.377
2009-08-17 04:30:00,0.345
2009-08-17 05:00:00,0.423
2009-08-17 05:30:00,0.334
2009-08-17 06:00:00,0.414
2009-08-17 06:30:00,0.438
2009-08-17 07:00:00,0.369
2009-08-17 07:30:00,0.521
2009-08-17 08:00:00,0.465
2009-08-17 08:30:00,0.387
2009-08-17 09:00:00,0.33
2009-08-17 09:30:00,0.4
2009-08-17 10:00:00,0.821
2009-08-17 10:30:00,0.583
2009-08-17 11:00:00,0.952
2009-08-17 11:30:00,0.752
2009-08-17 12:00:00,1.449
2009-08-17 12:30:00,0.647
2009-08-17 13:00:00,0.637
2009-08-17 13:30:00,1.698
2009-08-17 14:00:00,0.732
2009-08-17 14:30:00,1.449
2009-08-17 15:00:00,1.545
2009-08-17 15:30:00,1.04
2009-08-17 16:00:00,0.778
2009-08-17 16:30:00,0.701
2009-08-17 17:00:00,0.651
2009-08-17 17:30:00,0.781
2009-08-17 18:00:00,1.044
2009-08-17 18:30:00,1.549
2009-08-17 19:00:00,1.18
2009-08-17 19:30:00,1.02
2009-08-17 20:00:00,0.746
2009-08-17 20:30:00,0.836
2009-08-17 21:00:00,1.644
2009-08-17 21:30:00,1.132
2009-08-17 22:00:00,1.631
2009-08-17 22:30:00,1.808
2009-08-17 23:00:00,1.01
2009-08-17 23:30:00,0.978
2009-08-18 00:00:00,0.962
2009-08-18 00:30:00,0.649
2009-08-18 01:00:00,0.694
2009-08-18 01:30:00,0.717
2009-08-18 02:00:00,0.787
2009-08-18 02:30:00,0.795
2009-08-18 03:00:00,0.735
2009-08-18 03:30:00,0.701
2009-08-18 04:00:00,0.728
2009-08-18 04:30:00,0.685
2009-08-18 05:00:00,0.697
2009-08-18 05:30:00,0.683
2009-08-18 06:00:00,0.776
2009-08-18 06:30:00,0.803
2009-08-18 07:00:00,0.48
2009-08-18 07:30:00,0.446
2009-08-18 08:00:00,0.397
2009-08-18 08:30:00,0.486
2009-08-18 09:00:00,0.604
2009-08-18 09:30:00,0.501
2009-08-18 10:00:00,0.532
2009-08-18 10:30:00,0.591
2009-08-18 11:00:00,0.557
2009-08-18 11:30:00,0.851
2009-08-18 12:00:00,1.249
2009-08-18 12:30:00,0.772
2009-08-18 13:00:00,0.764
2009-08-18 13:30:00,1.994
2009-08-18 14:00:00,0.714
2009-08-18 14:30:00,0.979
2009-08-18 15:00:00,0.95
2009-08-18 15:30:00,1.39
2009-08-18 16:00:00,0.955
2009-08-18 16:30:00,0.907
2009-08-18 17:00:00,1.689
2009-08-18 17:30:00,0.785
2009-08-18 18:00:00,1.075
2009-08-18 18:30:00,0.831
2009-08-18 19:00:00,0.977
2009-08-18 19:30:00,1.049
2009-08-18 20:00:00,1.0
2009-08-18 20:30:00,0.963
2009-08-18 21:00:00,1.28
2009-08-18 21:30:00,1.27
2009-08-18 22:00:00,1.285
2009-08-18 22:30:00,1.118
2009-08-18 23:00:00,1.071
2009-08-18 23:30:00,1.253
2009-08-19 00:00:00,1.137
2009-08-19 00:30:00,1.057
2009-08-19 01:00:00,0.69
2009-08-19 01:30:00,1.527
2009-08-19 02:00:00,0.615
2009-08-19 02:30:00,0.557
2009-08-19 03:00:00,0.596
2009-08-19 03:30:00,0.619
2009-08-19 04:00:00,0.558
2009-08-19 04:30:00,0.492
2009-08-19 05:00:00,0.353
2009-08-19 05:30:00,0.352
2009-08-19 06:00:00,0.447
2009-08-19 06:30:00,0.409
2009-08-19 07:00:00,0.45
2009-08-19 07:30:00,0.44
2009-08-19 08:00:00,0.42
2009-08-19 08:30:00,0.43
2009-08-19 09:00:00,0.353
2009-08-19 09:30:00,0.387
2009-08-19 10:00:00,0.342
2009-08-19 10:30:00,0.656
2009-08-19 11:00:00,0.672
2009-08-19 11:30:00,0.627
2009-08-19 12:00:00,0.632
2009-08-19 12:30:00,0.575
2009-08-19 13:00:00,0.882
2009-08-19 13:30:00,0.718
2009-08-19 14:00:00,0.783
2009-08-19 14:30:00,0.641
2009-08-19 15:00:00,0.711
2009-08-19 15:30:00,0.809
2009-08-19 16:00:00,0.713
2009-08-19 16:30:00,0.955
2009-08-19 17:00:00,0.852
2009-08-19 17:30:00,0.795
2009-08-19 18:00:00,1.755
2009-08-19 18:30:00,1.057
2009-08-19 19:00:00,1.084
2009-08-19 19:30:00,1.191
2009-08-19 20:00:00,0.96
2009-08-19 20:30:00,1.196
2009-08-19 21:00:00,0.697
2009-08-19 21:30:00,0.449
2009-08-19 22:00:00,1.913
2009-08-19 22:30:00,0.781
2009-08-19 23:00:00,0.907
2009-08-19 23:30:00,0.982
2009-08-20 00:00:00,0.897
2009-08-20 00:30:00,0.692
2009-08-20 01:00:00,0.51
2009-08-20 01:30:00,0.298
2009-08-20 02:00:00,0.306
2009-08-20 02:30:00,0.297
