2009-07-20 00:00:00,0.312
2009-07-20 00:30:00,0.33
2009-07-20 01:00:00,0.355
2009-07-20 01:30:00,0.275
2009-07-20 02:00:00,0.226
2009-07-20 02:30:00,0.186
2009-07-20 03:00:00,0.239
2009-07-20 03:30:00,0.235
2009-07-20 04:00:00,0.172
2009-07-20 04:30:00,0.236
2009-07-20 05:00:00,0.234
2009-07-20 05:30:00,0.174
2009-07-20 06:00:00,0.229
2009-07-20 06:30:00,0.228
2009-07-20 07:00:00,0.175
2009-07-20 07:30:00,0.222
2009-07-20 08:00:00,0.239
2009-07-20 08:30:00,0.171
2009-07-20 09:00:00,0.261
2009-07-20 09:30:00,0.572
2009-07-20 10:00:00,0.194
2009-07-20 10:30:00,0.249
2009-07-20 11:00:00,0.255
2009-07-20 11:30:00,0.194
2009-07-20 12:00:00,0.258
2009-07-20 12:30:00,0.29
2009-07-20 13:00:00,0.241
2009-07-20 13:30:00,0.431
2009-07-20 14:00:00,0.411
2009-07-20 14:30:00,0.221
2009-07-20 15:00:00,0.27
2009-07-20 15:30:00,0.284
2009-07-20 16:00:00,0.255
2009-07-20 16:30:00,0.263
2009-07-20 17:00:00,0.254
2009-07-20 17:30:00,0.207
2009-07-20 18:00:00,0.248
2009-07-20 18:30:00,1.722
2009-07-20 19:00:00,1.268
2009-07-20 19:30:00,0.231
2009-07-20 20:00:00,0.514
2009-07-20 20:30:00,0.321
2009-07-20 21:00:00,0.26
2009-07-20 21:30:00,0.264
2009-07-20 22:00:00,0.389
2009-07-20 22:30:00,0.48
2009-07-20 23:00:00,0.474
2009-07-20 23:30:00,0.661
2009-07-21 00:00:00,0.301
2009-07-21 00:30:00,0.258
2009-07-21 01:00:00,0.231
2009-07-21 01:30:00,0.283
2009-07-21 02:00:00,0.28
2009-07-21 02:30:00,0.223
2009-07-21 03:00:00,0.307
2009-07-21 03:30:00,0.351
2009-07-21 04:00:00,0.315
2009-07-21 04:30:00,0.315
2009-07-21 05:00:00,0.247
2009-07-21 05:30:00,0.309
2009-07-21 06:00:00,0.308
2009-07-21 06:30:00,0.246
2009-07-21 07:00:00,0.31
2009-07-21 07:30:00,0.286
2009-07-21 08:00:00,0.269
2009-07-21 08:30:00,0.352
2009-07-21 09:00:00,0.317
2009-07-21 09:30:00,0.314
2009-07-21 10:00:00,0.349
2009-07-21 10:30:00,0.28
2009-07-21 11:00:00,0.892
2009-07-21 11:30:00,2.897
2009-07-21 12:00:00,1.149
2009-07-21 12:30:00,0.92
2009-07-21 13:00:00,1.675
2009-07-21 13:30:00,0.947
2009-07-21 14:00:00,0.762
2009-07-21 14:30:00,0.539
2009-07-21 15:00:00,0.407
2009-07-21 15:30:00,0.26
2009-07-21 16:00:00,0.343
2009-07-21 16:30:00,0.203
2009-07-21 17:00:00,1.548
2009-07-21 17:30:00,1.092
2009-07-21 18:00:00,2.011
2009-07-21 18:30:00,1.422
2009-07-21 19:00:00,0.211
2009-07-21 19:30:00,0.3
2009-07-21 20:00:00,0.195
2009-07-21 20:30:00,0.307
2009-07-21 21:00:00,0.196
2009-07-21 21:30:00,0.308
2009-07-21 22:00:00,0.304
2009-07-21 22:30:00,0.47
2009-07-21 23:00:00,0.334
2009-07-21 23:30:00,0.575
2009-07-22 00:00:00,0.236
2009-07-22 00:30:00,0.298
2009-07-22 01:00:00,0.243
2009-07-22 01:30:00,0.232
2009-07-22 02:00:00,0.291
2009-07-22 02:30:00,0.21
2009-07-22 03:00:00,0.277
2009-07-22 03:30:00,0.163
2009-07-22 04:00:00,0.251
2009-07-22 04:30:00,0.17
2009-07-22 05:00:00,0.215
2009-07-22 05:30:00,0.209
2009-07-22 06:00:00,0.172
2009-07-22 06:30:00,0.247
2009-07-22 07:00:00,0.162
2009-07-22 07:30:00,0.247
2009-07-22 08:00:00,0.202
2009-07-22 08:30:00,0.293
2009-07-22 09:00:00,0.238
2009-07-22 09:30:00,0.315
2009-07-22 10:00:00,0.228
2009-07-22 10:30:00,1.261
2009-07-22 11:00:00,0.483
2009-07-22 11:30:00,0.361
2009-07-22 12:00:00,0.175
2009-07-22 12:30:00,0.244
2009-07-22 13:00:00,0.19
2009-07-22 13:30:00,0.22
2009-07-22 14:00:00,0.227
2009-07-22 14:30:00,0.179
2009-07-22 15:00:00,0.262
2009-07-22 15:30:00,0.167
2009-07-22 16:00:00,0.275
2009-07-22 16:30:00,0.165
2009-07-22 17:00:00,0.231
2009-07-22 17:30:00,0.207
2009-07-22 18:00:00,0.164
2009-07-22 18:30:00,0.273
2009-07-22 19:00:00,0.167
2009-07-22 19:30:00,0.381
2009-07-22 20:00:00,0.281
2009-07-22 20:30:00,0.385
2009-07-22 21:00:00,0.936
2009-07-22 21:30:00,0.965
2009-07-22 22:00:00,0.458
2009-07-22 22:30:00,0.406
2009-07-22 23:00:00,0.373
2009-07-22 23:30:00,0.382
2009-07-23 00:00:00,0.328
2009-07-23 00:30:00,0.318
2009-07-23 01:00:00,0.939
2009-07-23 01:30:00,0.334
2009-07-23 02:00:00,0.392
2009-07-23 02:30:00,0.254
2009-07-23 03:00:00,0.333
