# file...... V_tm_8.csv
# date...... Fri May 18 11:46:44 2012
# user...... Luca Meschiari
# host...... (null)
# target.... triplex_meter 67
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag
2009-07-20 00:00:00 PDT,+334,-60.537,-102.913,-60.5375,-103.046,-121.075,-205.959
2009-07-20 00:30:00 PDT,+312,-60.5294,-102.933,-60.5298,-103.057,-121.059,-205.989
2009-07-20 01:00:00 PDT,+159,-60.3086,-103.357,-60.3086,-103.42,-120.617,-206.776
2009-07-20 01:30:00 PDT,+108,-60.2993,-103.386,-60.2993,-103.428,-120.599,-206.814
2009-07-20 02:00:00 PDT,+152,-60.2918,-103.387,-60.2918,-103.447,-120.584,-206.834
2009-07-20 02:30:00 PDT,+109,-60.1926,-103.568,-60.1926,-103.611,-120.385,-207.18
2009-07-20 03:00:00 PDT,+116,-60.1921,-103.567,-60.1921,-103.613,-120.384,-207.181
2009-07-20 03:30:00 PDT,+142,-60.19,-103.564,-60.1899,-103.62,-120.38,-207.185
2009-07-20 04:00:00 PDT,+111,-60.2074,-103.542,-60.2073,-103.586,-120.415,-207.128
2009-07-20 04:30:00 PDT,+238,-60.2097,-103.505,-60.2096,-103.6,-120.419,-207.105
2009-07-20 05:00:00 PDT,+251,-60.2337,-103.461,-60.2336,-103.56,-120.467,-207.022
2009-07-20 05:30:00 PDT,+188,-60.2069,-103.523,-60.2068,-103.598,-120.414,-207.121
2009-07-20 06:00:00 PDT,+159,-60.2208,-103.507,-60.2208,-103.57,-120.442,-207.077
2009-07-20 06:30:00 PDT,+149,-60.3148,-103.355,-60.3148,-103.414,-120.63,-206.768
2009-07-20 07:00:00 PDT,+146,-60.2799,-103.413,-60.2799,-103.471,-120.56,-206.884
2009-07-20 07:30:00 PDT,+147,-60.2168,-103.517,-60.2167,-103.575,-120.433,-207.092
2009-07-20 08:00:00 PDT,+503,-60.3287,-103.231,-60.3289,-103.43,-120.658,-206.661
2009-07-20 08:30:00 PDT,+196,-60.2089,-103.517,-60.2088,-103.595,-120.418,-207.112
2009-07-20 09:00:00 PDT,+178,-60.2105,-103.52,-60.2105,-103.59,-120.421,-207.11
2009-07-20 09:30:00 PDT,+109,-60.1549,-103.633,-60.1548,-103.676,-120.31,-207.309
2009-07-20 10:00:00 PDT,+102,-60.3214,-103.349,-60.3214,-103.389,-120.643,-206.738
2009-07-20 10:30:00 PDT,+151,-60.2477,-103.463,-60.2477,-103.523,-120.495,-206.986
2009-07-20 11:00:00 PDT,+104,-60.3063,-103.378,-60.3063,-103.42,-120.613,-206.798
2009-07-20 11:30:00 PDT,+114,-60.3084,-103.375,-60.3085,-103.42,-120.617,-206.795
