# file...... V_tm_6.csv
# date...... Fri May 18 11:46:44 2012
# user...... Luca Meschiari
# host...... (null)
# target.... triplex_meter 65
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag
2009-07-20 00:00:00 PDT,+334,-58.7869,+103.889,-58.9013,+103.956,-117.688,+207.845
2009-07-20 00:30:00 PDT,+312,-58.8026,+103.892,-58.9095,+103.954,-117.712,+207.846
2009-07-20 01:00:00 PDT,+159,-59.2259,+103.91,-59.2804,+103.942,-118.506,+207.852
2009-07-20 01:30:00 PDT,+108,-59.2813,+103.916,-59.3182,+103.938,-118.6,+207.854
2009-07-20 02:00:00 PDT,+152,-59.3199,+103.911,-59.3719,+103.941,-118.692,+207.852
2009-07-20 02:30:00 PDT,+109,-59.5546,+103.914,-59.5919,+103.936,-119.146,+207.85
2009-07-20 03:00:00 PDT,+116,-59.5129,+103.913,-59.5526,+103.936,-119.065,+207.85
2009-07-20 03:30:00 PDT,+142,-59.5129,+103.91,-59.5615,+103.938,-119.074,+207.848
2009-07-20 04:00:00 PDT,+111,-59.5288,+103.914,-59.5668,+103.936,-119.096,+207.851
2009-07-20 04:30:00 PDT,+238,-59.4516,+103.898,-59.5332,+103.945,-118.985,+207.843
2009-07-20 05:00:00 PDT,+251,-59.4018,+103.897,-59.4878,+103.946,-118.89,+207.843
2009-07-20 05:30:00 PDT,+188,-59.5103,+103.904,-59.5747,+103.941,-119.085,+207.846
2009-07-20 06:00:00 PDT,+159,-59.4764,+103.908,-59.5309,+103.94,-119.007,+207.848
2009-07-20 06:30:00 PDT,+149,-59.4306,+103.908,-59.4816,+103.938,-118.912,+207.846
2009-07-20 07:00:00 PDT,+146,-59.5167,+103.909,-59.5667,+103.938,-119.083,+207.846
2009-07-20 07:30:00 PDT,+147,-59.4604,+103.91,-59.5108,+103.939,-118.971,+207.849
2009-07-20 08:00:00 PDT,+503,-59.1026,+103.866,-59.275,+103.966,-118.378,+207.832
2009-07-20 08:30:00 PDT,+196,-59.4575,+103.904,-59.5246,+103.942,-118.982,+207.846
2009-07-20 09:00:00 PDT,+178,-59.4423,+103.906,-59.5032,+103.941,-118.945,+207.847
2009-07-20 09:30:00 PDT,+109,-59.3563,+103.915,-59.3936,+103.936,-118.75,+207.851
2009-07-20 10:00:00 PDT,+102,-59.2876,+103.918,-59.3225,+103.938,-118.61,+207.855
2009-07-20 10:30:00 PDT,+151,-59.3859,+103.91,-59.4377,+103.94,-118.824,+207.85
2009-07-20 11:00:00 PDT,+104,-59.2776,+103.915,-59.3132,+103.936,-118.591,+207.851
2009-07-20 11:30:00 PDT,+114,-59.3157,+103.913,-59.3547,+103.935,-118.67,+207.848
2009-07-20 12:00:00 PDT,+135,-59.0975,+103.911,-59.1437,+103.937,-118.241,+207.848
2009-07-20 12:30:00 PDT,+106,-59.1802,+103.913,-59.2165,+103.934,-118.397,+207.847
2009-07-20 13:00:00 PDT,+125,-59.2336,+103.913,-59.2764,+103.937,-118.51,+207.85
2009-07-20 13:30:00 PDT,+382,-58.7125,+103.882,-58.8434,+103.958,-117.556,+207.84
2009-07-20 14:00:00 PDT,+233,-59.0535,+103.901,-59.1333,+103.947,-118.187,+207.848
2009-07-20 14:30:00 PDT,+426,-58.0135,+103.871,-58.1595,+103.957,-116.173,+207.827
