# file...... V_Data_transformer.csv
# date...... Fri May 18 11:46:44 2012
# user...... Luca Meschiari
# host...... (null)
# target.... meter 14
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, voltage_A.real,voltage_A.imag, voltage_B.real,voltage_B.imag, voltage_C.real,voltage_C.imag
2009-07-22 17:30:00 PDT,+3215.65,+2390.4,-17.0939,-1205.74,-2068.85,-1186.63,+2078.65
2009-07-22 18:00:00 PDT,+3074.34,+2392.79,-12.9005,-1206.87,-2066.93,-1185.98,+2078.65
2009-07-22 18:30:00 PDT,+4503.96,+2393.68,-11.3264,-1214.27,-2054.24,-1179.12,+2078.7
2009-07-22 19:00:00 PDT,+6587.45,+2392.48,-13.4417,-1224.08,-2036.82,-1172.61,+2078.7
2009-07-22 19:30:00 PDT,+5358.87,+2391.75,-14.738,-1217.49,-2048.59,-1177.71,+2078.71
2009-07-22 20:00:00 PDT,+3847.37,+2391.25,-15.603,-1208.55,-2064.09,-1181.72,+2078.69
2009-07-22 20:30:00 PDT,+3839.06,+2393.08,-12.3831,-1209.11,-2063.12,-1179.26,+2078.7
2009-07-22 21:00:00 PDT,+5170.48,+2385.42,-25.7352,-1207.87,-2065.25,-1173.78,+2078.71
2009-07-22 21:30:00 PDT,+4856.48,+2389.54,-18.5868,-1208.56,-2064.06,-1171.25,+2078.7
2009-07-22 22:00:00 PDT,+5617.51,+2392.3,-13.7646,-1214.45,-2053.88,-1166.92,+2078.67
2009-07-22 22:30:00 PDT,+4182.92,+2394.32,-10.1856,-1210.9,-2060.05,-1175.53,+2078.71
2009-07-22 23:00:00 PDT,+4315.16,+2393.79,-11.1341,-1211.21,-2059.52,-1175.41,+2078.71
2009-07-22 23:30:00 PDT,+4789.7,+2395.06,-8.86472,-1213.3,-2055.88,-1170.42,+2078.68
2009-07-23 00:00:00 PDT,+3652.17,+2394.14,-10.4975,-1209.02,-2063.27,-1179.49,+2078.69
2009-07-23 00:30:00 PDT,+6348.57,+2395.16,-8.69698,-1220.48,-2016.35,-1185.83,+2078.66
2009-07-23 01:00:00 PDT,+3903.75,+2390.18,-17.4814,-1205.72,-2068.88,-1177.54,+2078.7
2009-07-23 01:30:00 PDT,+2330.73,+2395.83,-7.49579,-1205.25,-2069.68,-1186.82,+2078.65
2009-07-23 02:00:00 PDT,+2486.74,+2392.94,-12.6353,-1204.09,-2071.63,-1188.3,+2078.63
2009-07-23 02:30:00 PDT,+1666.75,+2396.66,-6.00686,-1203.59,-2072.46,-1191.01,+2078.6
2009-07-23 03:00:00 PDT,+2094.25,+2393.84,-11.0379,-1203.14,-2073.22,-1190,+2078.61
2009-07-23 03:30:00 PDT,+1855.97,+2395.61,-7.87974,-1203.38,-2072.81,-1190.14,+2078.61
2009-07-23 04:00:00 PDT,+1869.92,+2394.73,-9.45267,-1203.24,-2073.06,-1191.46,+2078.59
2009-07-23 04:30:00 PDT,+2018.12,+2394.43,-9.98106,-1203.55,-2072.54,-1190.64,+2078.61
2009-07-23 05:00:00 PDT,+1581.66,+2396.83,-5.70672,-1203.46,-2072.68,-1191.57,+2078.59
2009-07-23 05:30:00 PDT,+2101.29,+2393.13,-12.299,-1203.02,-2073.42,-1191.12,+2078.6
2009-07-23 06:00:00 PDT,+1952.06,+2396.23,-6.77513,-1204.58,-2070.8,-1189.89,+2078.62
2009-07-23 06:30:00 PDT,+2103.21,+2395.01,-8.94853,-1204.55,-2070.85,-1190.25,+2078.61
2009-07-23 07:00:00 PDT,+2871.54,+2390.58,-16.7811,-1205.52,-2069.22,-1190.57,+2078.61
2009-07-23 07:30:00 PDT,+2267.45,+2393.53,-11.5904,-1203.98,-2071.82,-1189.89,+2078.62
2009-07-23 08:00:00 PDT,+2089.22,+2394.61,-9.66882,-1203.97,-2071.83,-1190.13,+2078.61
2009-07-23 08:30:00 PDT,+2212.35,+2394.19,-10.4134,-1203.94,-2071.88,-1189.23,+2078.62
2009-07-23 09:00:00 PDT,+2008.51,+2394.49,-9.88637,-1202.74,-2073.88,-1189.09,+2078.62
2009-07-23 09:30:00 PDT,+1894.96,+2394.45,-9.95715,-1203.44,-2072.72,-1192.1,+2078.59
2009-07-23 10:00:00 PDT,+4127.3,+2392.66,-13.1281,-1209.93,-2061.73,-1177.75,+2078.7
2009-07-23 10:30:00 PDT,+3259.23,+2394.44,-9.96908,-1207.81,-2065.34,-1181.91,+2078.69
2009-07-23 11:00:00 PDT,+4314.27,+2389.01,-19.4859,-1205,-2070.1,-1172.75,+2078.69
2009-07-23 11:30:00 PDT,+3847.19,+2392.83,-12.8277,-1208.66,-2063.9,-1178.75,+2078.7
2009-07-23 12:00:00 PDT,+3720.7,+2392.97,-12.5782,-1207.35,-2066.13,-1177.63,+2078.71
2009-07-23 12:30:00 PDT,+12910.7,+2351.13,-57.4339,-1213.04,-2056.34,-1119.83,+2064.62
2009-07-23 13:00:00 PDT,+4669.92,+2391.59,-14.9849,-1209.01,-2063.28,-1170.58,+2078.7
2009-07-23 13:30:00 PDT,+3615.17,+2391.51,-15.1588,-1206.52,-2067.53,-1180.42,+2078.69
2009-07-23 14:00:00 PDT,+7044.83,+2390.32,-17.247,-1205.56,-2069.16,-1132.8,+2065.05
2009-07-23 14:30:00 PDT,+2730.26,+2394.95,-9.06857,-1207.59,-2065.73,-1187.72,+2078.64
2009-07-23 15:00:00 PDT,+2240.5,+2396.69,-5.94678,-1206.51,-2067.55,-1188.77,+2078.63
2009-07-23 15:30:00 PDT,+3975.56,+2389.51,-18.6566,-1208.49,-2064.18,-1183.36,+2078.67
2009-07-23 16:00:00 PDT,+2779.46,+2396.65,-6.03074,-1207.85,-2065.29,-1184.06,+2078.67
