# file...... V_tm_18.csv
# date...... Mon Jul  9 12:51:41 2012
# user...... mike
# host...... (null)
# target.... triplex_meter 483
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, measured_power.real, measured_power.imag, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag
2012-07-09 04:52:40 PDT,+0,+0,+0,-59.9982,+103.921,-59.9982,+103.921,-119.996,+207.842
2012-07-09 05:22:40 PDT,+1417.35,+1417.35,+465.86,-58.3462,+103.338,-57.9897,+102.897,-116.336,+206.235
2012-07-09 05:52:40 PDT,+1417.35,+1417.35,+465.86,-58.3462,+103.338,-57.9897,+102.897,-116.336,+206.235
2012-07-09 06:22:40 PDT,+1418.47,+1418.47,+466.228,-58.4574,+103.383,-58.1007,+102.941,-116.558,+206.324
2012-07-09 06:52:40 PDT,+1419.1,+1419.1,+466.436,-58.5196,+103.408,-58.1627,+102.967,-116.682,+206.375
2012-07-09 07:22:40 PDT,+1420.33,+1420.33,+466.839,-58.6408,+103.457,-58.2836,+103.016,-116.924,+206.473
2012-07-09 07:52:40 PDT,+1420.96,+1420.96,+467.047,-58.703,+103.482,-58.3456,+103.041,-117.049,+206.524
2012-07-09 08:22:40 PDT,+1420.96,+1420.96,+467.047,-58.703,+103.482,-58.3456,+103.041,-117.049,+206.524
2012-07-09 08:52:40 PDT,+1420.96,+1420.96,+467.047,-58.703,+103.482,-58.3456,+103.041,-117.049,+206.524
2012-07-09 09:22:40 PDT,+1421.59,+1421.59,+467.255,-58.7652,+103.508,-58.4076,+103.067,-117.173,+206.575
2012-07-09 09:52:40 PDT,+1422.22,+1422.22,+467.462,-58.8275,+103.533,-58.4698,+103.092,-117.297,+206.625
2012-07-09 10:22:40 PDT,+1423.49,+1423.49,+467.877,-58.9521,+103.583,-58.5941,+103.142,-117.546,+206.725
2012-07-09 10:52:40 PDT,+1423.93,+1423.93,+468.025,-58.9982,+103.6,-58.64,+103.159,-117.638,+206.759
2012-07-09 11:22:40 PDT,+1423.93,+1423.93,+468.025,-58.9982,+103.6,-58.64,+103.159,-117.638,+206.759
2012-07-09 11:52:40 PDT,+1423.93,+1423.93,+468.025,-58.9982,+103.6,-58.64,+103.159,-117.638,+206.759
2012-07-09 12:22:40 PDT,+1424.46,+1424.46,+468.196,-59.0508,+103.62,-58.6925,+103.179,-117.743,+206.799
2012-07-09 12:52:40 PDT,+1425.08,+1425.08,+468.402,-59.1132,+103.644,-58.7548,+103.204,-117.868,+206.848
2012-07-09 13:22:40 PDT,+1425.54,+1425.54,+469.114,-59.1757,+103.669,-58.8173,+103.229,-117.993,+206.898
2012-07-09 13:52:40 PDT,+1425.71,+1425.71,+468.61,-59.1755,+103.669,-58.817,+103.229,-117.993,+206.899
2012-07-09 14:22:40 PDT,+1425.71,+1425.71,+468.61,-59.1755,+103.669,-58.817,+103.229,-117.993,+206.899
2012-07-09 14:52:40 PDT,+1427.53,+1427.53,+469.207,-59.3562,+103.74,-58.9973,+103.301,-118.353,+207.041
