# file...... V_tm_80.csv
# date...... Mon Jul  9 12:51:41 2012
# user...... mike
# host...... (null)
# target.... triplex_meter 545
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, measured_power.real, measured_power.imag, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag
2012-07-09 04:52:40 PDT,+0,+0,+0,-59.9987,-103.919,-59.9987,-103.919,-119.997,-207.838
2012-07-09 05:22:40 PDT,+1407.26,+1407.26,+462.543,-60.3933,-101.177,-60.1863,-100.649,-120.58,-201.826
2012-07-09 05:52:40 PDT,+1408.96,+1408.96,+463.104,-60.3726,-101.355,-60.1662,-100.827,-120.539,-202.182
2012-07-09 06:22:40 PDT,+1410.74,+1410.74,+463.688,-60.3513,-101.54,-60.1454,-101.011,-120.497,-202.552
2012-07-09 06:52:40 PDT,+1410.74,+1410.74,+463.688,-60.3513,-101.54,-60.1454,-101.011,-120.497,-202.552
2012-07-09 07:22:40 PDT,+1410.74,+1410.74,+463.688,-60.3513,-101.54,-60.1454,-101.011,-120.497,-202.552
2012-07-09 07:52:40 PDT,+1410.74,+1410.74,+463.688,-60.3513,-101.54,-60.1454,-101.011,-120.497,-202.552
2012-07-09 08:22:40 PDT,+1410.74,+1410.74,+463.688,-60.3513,-101.54,-60.1454,-101.011,-120.497,-202.552
2012-07-09 08:52:40 PDT,+1414.32,+1414.32,+464.866,-60.3128,-101.91,-60.1078,-101.381,-120.421,-203.291
2012-07-09 09:22:40 PDT,+1415.31,+1415.31,+465.175,-60.3012,-102.012,-60.0965,-101.482,-120.398,-203.494
2012-07-09 09:52:40 PDT,+1415.3,+1415.3,+465.187,-60.3011,-102.012,-60.0965,-101.482,-120.398,-203.494
2012-07-09 10:22:40 PDT,+1415.99,+1415.99,+465.414,-60.2913,-102.084,-60.0869,-101.555,-120.378,-203.639
2012-07-09 10:52:40 PDT,+1415.99,+1415.99,+465.414,-60.2913,-102.084,-60.0869,-101.555,-120.378,-203.639
2012-07-09 11:22:40 PDT,+1418.12,+1418.12,+466.115,-60.2662,-102.306,-60.0624,-101.776,-120.329,-204.081
2012-07-09 11:52:40 PDT,+1420.04,+1420.04,+466.745,-60.2423,-102.505,-60.039,-101.975,-120.281,-204.48
2012-07-09 12:22:40 PDT,+1420.74,+1420.74,+467.777,-60.2298,-102.603,-60.0265,-102.073,-120.256,-204.675
2012-07-09 12:52:40 PDT,+1420.98,+1420.98,+467.054,-60.2304,-102.603,-60.0274,-102.073,-120.258,-204.676
2012-07-09 13:22:40 PDT,+1421.56,+1421.56,+467.244,-60.221,-102.664,-60.0181,-102.134,-120.239,-204.799
2012-07-09 13:52:40 PDT,+1421.56,+1421.56,+467.244,-60.221,-102.664,-60.0181,-102.134,-120.239,-204.799
2012-07-09 14:22:40 PDT,+1422.43,+1422.43,+467.53,-60.2094,-102.755,-60.0068,-102.225,-120.216,-204.98
2012-07-09 14:52:40 PDT,+1424.77,+1424.77,+468.3,-60.1814,-102.998,-59.9794,-102.467,-120.161,-205.465
