# file...... V_tm_83.csv
# date...... Mon Jul  9 12:51:41 2012
# user...... mike
# host...... (null)
# target.... triplex_meter 548
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, measured_power.real, measured_power.imag, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag
2012-07-09 04:52:40 PDT,+0,+0,+0,-59.9987,-103.919,-59.9987,-103.919,-119.997,-207.838
2012-07-09 05:22:40 PDT,+1407.15,+1407.15,+462.508,-60.394,-101.167,-60.1871,-100.638,-120.581,-201.805
2012-07-09 05:52:40 PDT,+1408.86,+1408.86,+463.069,-60.3734,-101.344,-60.167,-100.816,-120.54,-202.16
2012-07-09 06:22:40 PDT,+1410.63,+1410.63,+463.653,-60.3521,-101.529,-60.1461,-101,-120.498,-202.53
2012-07-09 06:52:40 PDT,+1410.63,+1410.63,+463.653,-60.3521,-101.529,-60.1461,-101,-120.498,-202.53
2012-07-09 07:22:40 PDT,+1410.63,+1410.63,+463.653,-60.3521,-101.529,-60.1461,-101,-120.498,-202.53
2012-07-09 07:52:40 PDT,+1410.63,+1410.63,+463.653,-60.3521,-101.529,-60.1461,-101,-120.498,-202.53
2012-07-09 08:22:40 PDT,+1410.63,+1410.63,+463.653,-60.3521,-101.529,-60.1461,-101,-120.498,-202.53
2012-07-09 08:52:40 PDT,+1414.25,+1414.25,+464.842,-60.3133,-101.903,-60.1084,-101.374,-120.422,-203.277
2012-07-09 09:22:40 PDT,+1415.23,+1415.23,+465.152,-60.3017,-102.005,-60.097,-101.475,-120.399,-203.48
2012-07-09 09:52:40 PDT,+1415.23,+1415.23,+465.164,-60.3017,-102.005,-60.097,-101.475,-120.399,-203.48
2012-07-09 10:22:40 PDT,+1415.92,+1415.92,+465.39,-60.2919,-102.077,-60.0874,-101.548,-120.379,-203.625
2012-07-09 10:52:40 PDT,+1415.92,+1415.92,+465.39,-60.2919,-102.077,-60.0874,-101.548,-120.379,-203.625
2012-07-09 11:22:40 PDT,+0,+0,+0,-60.2234,-102.152,-60.2234,-102.152,-120.447,-204.304
2012-07-09 11:52:40 PDT,+0,+0,+0,-60.1997,-102.352,-60.1997,-102.352,-120.399,-204.703
2012-07-09 12:22:40 PDT,+0,+0,+0,-60.1872,-102.449,-60.1872,-102.449,-120.374,-204.899
2012-07-09 12:52:40 PDT,+0,+0,+0,-60.1878,-102.449,-60.1878,-102.449,-120.376,-204.899
2012-07-09 13:22:40 PDT,+0,+0,+0,-60.1785,-102.511,-60.1785,-102.511,-120.357,-205.022
2012-07-09 13:52:40 PDT,+0,+0,+0,-60.1785,-102.511,-60.1785,-102.511,-120.357,-205.022
2012-07-09 14:22:40 PDT,+0,+0,+0,-60.167,-102.602,-60.167,-102.602,-120.334,-205.203
2012-07-09 14:52:40 PDT,+0,+0,+0,-60.1391,-102.844,-60.1391,-102.844,-120.278,-205.689
