# file...... V_tm_5.csv
# date...... Mon Jul  9 12:51:41 2012
# user...... mike
# host...... (null)
# target.... triplex_meter 470
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, measured_power.real, measured_power.imag, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag
2012-07-09 04:52:40 PDT,+0,+0,+0,-59.9994,-103.921,-59.9994,-103.921,-119.999,-207.842
2012-07-09 05:22:40 PDT,+1421.36,+1421.36,+467.177,-60.2909,-102.604,-60.0876,-102.074,-120.378,-204.677
2012-07-09 05:52:40 PDT,+1422.27,+1422.27,+467.479,-60.2748,-102.702,-60.0718,-102.172,-120.347,-204.873
2012-07-09 06:22:40 PDT,+1423.23,+1423.23,+467.792,-60.2585,-102.803,-60.0558,-102.273,-120.314,-205.076
2012-07-09 06:52:40 PDT,+1423.23,+1423.23,+467.792,-60.2585,-102.803,-60.0558,-102.273,-120.314,-205.076
2012-07-09 07:22:40 PDT,+1423.23,+1423.23,+467.792,-60.2585,-102.803,-60.0558,-102.273,-120.314,-205.076
2012-07-09 07:52:40 PDT,+1423.23,+1423.23,+467.792,-60.2585,-102.803,-60.0558,-102.273,-120.314,-205.076
2012-07-09 08:22:40 PDT,+1423.23,+1423.23,+467.792,-60.2585,-102.803,-60.0558,-102.273,-120.314,-205.076
2012-07-09 08:52:40 PDT,+1424.66,+1424.66,+468.262,-60.2342,-102.956,-60.032,-102.425,-120.266,-205.381
2012-07-09 09:22:40 PDT,+1425.14,+1425.14,+468.413,-60.226,-103.006,-60.0239,-102.476,-120.25,-205.483
2012-07-09 09:52:40 PDT,+1425.13,+1425.13,+468.419,-60.226,-103.006,-60.0238,-102.476,-120.25,-205.483
2012-07-09 10:22:40 PDT,+1425.61,+1425.61,+468.575,-60.2175,-103.057,-60.0155,-102.527,-120.233,-205.584
2012-07-09 10:52:40 PDT,+1425.61,+1425.61,+468.575,-60.2175,-103.057,-60.0155,-102.527,-120.233,-205.584
2012-07-09 11:22:40 PDT,+1426.56,+1426.56,+468.887,-60.2007,-103.159,-59.999,-102.628,-120.2,-205.787
2012-07-09 11:52:40 PDT,+1427.51,+1427.51,+469.199,-60.1837,-103.26,-59.9823,-102.73,-120.166,-205.99
2012-07-09 12:22:40 PDT,+1427.85,+1427.85,+469.753,-60.1749,-103.311,-59.9735,-102.78,-120.148,-206.091
2012-07-09 12:52:40 PDT,+1427.98,+1427.98,+469.355,-60.1752,-103.311,-59.9739,-102.78,-120.149,-206.091
2012-07-09 13:22:40 PDT,+1428.46,+1428.46,+469.51,-60.1664,-103.362,-59.9653,-102.831,-120.132,-206.193
2012-07-09 13:52:40 PDT,+1428.46,+1428.46,+469.51,-60.1664,-103.362,-59.9653,-102.831,-120.132,-206.193
2012-07-09 14:22:40 PDT,+1428.93,+1428.93,+469.666,-60.1577,-103.412,-59.9568,-102.882,-120.114,-206.294
2012-07-09 14:52:40 PDT,+1429.88,+1429.88,+469.978,-60.1404,-103.514,-59.9397,-102.983,-120.08,-206.497
