# file...... V_tm_45.csv
# date...... Mon Jul  9 12:51:41 2012
# user...... mike
# host...... (null)
# target.... triplex_meter 510
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, measured_power.real, measured_power.imag, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag
2012-07-09 04:52:40 PDT,+0,+0,+0,-59.9977,+103.92,-59.9977,+103.92,-119.995,+207.841
2012-07-09 05:22:40 PDT,+1411.21,+1411.21,+463.843,-57.7865,+103.067,-57.4313,+102.624,-115.218,+205.691
2012-07-09 05:52:40 PDT,+1411.21,+1411.21,+463.843,-57.7865,+103.067,-57.4313,+102.624,-115.218,+205.691
2012-07-09 06:22:40 PDT,+1412.66,+1412.66,+464.318,-57.9269,+103.126,-57.5714,+102.683,-115.498,+205.809
2012-07-09 06:52:40 PDT,+1413.54,+1413.54,+464.608,-58.0119,+103.162,-57.6562,+102.72,-115.668,+205.883
2012-07-09 07:22:40 PDT,+0,+0,+0,-58.0544,+103.114,-58.0544,+103.114,-116.109,+206.227
2012-07-09 07:52:40 PDT,+0,+0,+0,-58.1459,+103.154,-58.1459,+103.154,-116.292,+206.307
2012-07-09 08:22:40 PDT,+0,+0,+0,-58.1459,+103.154,-58.1459,+103.154,-116.292,+206.307
2012-07-09 08:52:40 PDT,+0,+0,+0,-58.1459,+103.154,-58.1459,+103.154,-116.292,+206.307
2012-07-09 09:22:40 PDT,+0,+0,+0,-58.2373,+103.193,-58.2373,+103.193,-116.475,+206.387
2012-07-09 09:52:40 PDT,+0,+0,+0,-58.3126,+103.225,-58.3126,+103.225,-116.625,+206.45
2012-07-09 10:22:40 PDT,+0,+0,+0,-58.4861,+103.299,-58.4861,+103.299,-116.972,+206.598
2012-07-09 10:52:40 PDT,+0,+0,+0,-58.5321,+103.316,-58.5321,+103.316,-117.064,+206.632
2012-07-09 11:22:40 PDT,+0,+0,+0,-58.5321,+103.316,-58.5321,+103.316,-117.064,+206.632
2012-07-09 11:52:40 PDT,+0,+0,+0,-58.5321,+103.316,-58.5321,+103.316,-117.064,+206.632
2012-07-09 12:22:40 PDT,+0,+0,+0,-58.5846,+103.336,-58.5846,+103.336,-117.169,+206.672
2012-07-09 12:52:40 PDT,+0,+0,+0,-58.6502,+103.362,-58.6502,+103.362,-117.3,+206.725
2012-07-09 13:22:40 PDT,+0,+0,+0,-58.7422,+103.401,-58.7422,+103.401,-117.484,+206.802
2012-07-09 13:52:40 PDT,+0,+0,+0,-58.7419,+103.402,-58.7419,+103.402,-117.484,+206.804
2012-07-09 14:22:40 PDT,+0,+0,+0,-58.7419,+103.402,-58.7419,+103.402,-117.484,+206.804
2012-07-09 14:52:40 PDT,+0,+0,+0,-58.9813,+103.502,-58.9813,+103.502,-117.963,+207.003
