# file...... V_tm_29.csv
# date...... Mon Jul  9 12:51:41 2012
# user...... mike
# host...... (null)
# target.... triplex_meter 494
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, measured_power.real, measured_power.imag, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag
2012-07-09 04:52:40 PDT,+0,+0,+0,-59.9991,-103.92,-59.9991,-103.92,-119.998,-207.84
2012-07-09 05:22:40 PDT,+1414.57,+1414.57,+464.947,-60.3405,-101.918,-60.1355,-101.388,-120.476,-203.306
2012-07-09 05:52:40 PDT,+1415.77,+1415.77,+465.343,-60.3229,-102.045,-60.1182,-101.515,-120.441,-203.56
2012-07-09 06:22:40 PDT,+1417.09,+1417.09,+465.774,-60.3044,-102.183,-60.1001,-101.653,-120.405,-203.836
2012-07-09 06:52:40 PDT,+1417.09,+1417.09,+465.774,-60.3044,-102.183,-60.1001,-101.653,-120.405,-203.836
2012-07-09 07:22:40 PDT,+1417.09,+1417.09,+465.774,-60.3044,-102.183,-60.1001,-101.653,-120.405,-203.836
2012-07-09 07:52:40 PDT,+1417.09,+1417.09,+465.774,-60.3044,-102.183,-60.1001,-101.653,-120.405,-203.836
2012-07-09 08:22:40 PDT,+1417.09,+1417.09,+465.774,-60.3044,-102.183,-60.1001,-101.653,-120.405,-203.836
2012-07-09 08:52:40 PDT,+1419.38,+1419.38,+466.528,-60.2746,-102.422,-60.0709,-101.892,-120.346,-204.315
2012-07-09 09:22:40 PDT,+1420.15,+1420.15,+466.77,-60.2643,-102.502,-60.0609,-101.972,-120.325,-204.474
2012-07-09 09:52:40 PDT,+1420.14,+1420.14,+466.779,-60.2643,-102.502,-60.0609,-101.972,-120.325,-204.474
2012-07-09 10:22:40 PDT,+1420.83,+1420.83,+467.005,-60.2543,-102.574,-60.0511,-102.044,-120.305,-204.619
2012-07-09 10:52:40 PDT,+1420.83,+1420.83,+467.005,-60.2543,-102.574,-60.0511,-102.044,-120.305,-204.619
2012-07-09 11:22:40 PDT,+0,+0,+0,-60.1907,-102.584,-60.1907,-102.584,-120.381,-205.168
2012-07-09 11:52:40 PDT,+0,+0,+0,-60.1697,-102.744,-60.1697,-102.744,-120.339,-205.487
2012-07-09 12:22:40 PDT,+0,+0,+0,-60.1585,-102.823,-60.1585,-102.823,-120.317,-205.647
2012-07-09 12:52:40 PDT,+0,+0,+0,-60.159,-102.823,-60.159,-102.823,-120.318,-205.647
2012-07-09 13:22:40 PDT,+0,+0,+0,-60.1495,-102.885,-60.1495,-102.885,-120.299,-205.77
2012-07-09 13:52:40 PDT,+0,+0,+0,-60.1495,-102.885,-60.1495,-102.885,-120.299,-205.77
2012-07-09 14:22:40 PDT,+0,+0,+0,-60.1387,-102.965,-60.1387,-102.965,-120.277,-205.929
2012-07-09 14:52:40 PDT,+0,+0,+0,-60.1171,-103.124,-60.1171,-103.124,-120.234,-206.248
