# file...... V_tm_5.csv
# date...... Fri May 18 11:49:03 2012
# user...... Luca Meschiari
# host...... (null)
# target.... triplex_meter 64
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag
2009-07-20 00:00:00 PDT,+215,-62.0564,-100.189,-62.0587,-100.275,-124.115,-200.464
2009-07-20 00:30:00 PDT,+226,-62.0304,-100.236,-62.0328,-100.327,-124.063,-200.563
2009-07-20 01:00:00 PDT,+172,-61.2014,-101.796,-61.2023,-101.864,-122.404,-203.66
2009-07-20 01:30:00 PDT,+129,-61.1713,-101.861,-61.172,-101.912,-122.343,-203.773
2009-07-20 02:00:00 PDT,+128,-61.1359,-101.925,-61.1365,-101.976,-122.272,-203.901
2009-07-20 02:30:00 PDT,+127,-60.753,-102.604,-60.7533,-102.654,-121.506,-205.258
2009-07-20 03:00:00 PDT,+121,-60.7499,-102.611,-60.7503,-102.659,-121.5,-205.27
2009-07-20 03:30:00 PDT,+119,-60.7375,-102.633,-60.7378,-102.681,-121.475,-205.314
2009-07-20 04:00:00 PDT,+119,-60.8106,-102.505,-60.811,-102.552,-121.622,-205.057
2009-07-20 04:30:00 PDT,+119,-60.801,-102.522,-60.8014,-102.569,-121.602,-205.091
2009-07-20 05:00:00 PDT,+118,-60.8933,-102.36,-60.8937,-102.407,-121.787,-204.767
2009-07-20 05:30:00 PDT,+117,-60.7969,-102.53,-60.7972,-102.576,-121.594,-205.106
2009-07-20 06:00:00 PDT,+154,-60.8574,-102.414,-60.8579,-102.475,-121.715,-204.889
2009-07-20 06:30:00 PDT,+345,-61.2265,-101.71,-61.2284,-101.848,-122.455,-203.558
2009-07-20 07:00:00 PDT,+317,-61.0917,-101.959,-61.0932,-102.085,-122.185,-204.043
2009-07-20 07:30:00 PDT,+109,-60.842,-102.453,-60.8423,-102.496,-121.684,-204.949
2009-07-20 08:00:00 PDT,+48,-61.2272,-101.781,-61.2275,-101.8,-122.455,-203.581
2009-07-20 08:30:00 PDT,+48,-60.8025,-102.537,-60.8027,-102.556,-121.605,-205.094
2009-07-20 09:00:00 PDT,+114,-60.8132,-102.502,-60.8135,-102.547,-121.627,-205.049
2009-07-20 09:30:00 PDT,+122,-60.6054,-102.862,-60.6056,-102.911,-121.211,-205.773
2009-07-20 10:00:00 PDT,+119,-61.258,-101.706,-61.2587,-101.754,-122.517,-203.46
2009-07-20 10:30:00 PDT,+119,-60.9633,-102.236,-60.9638,-102.283,-121.927,-204.519
2009-07-20 11:00:00 PDT,+119,-61.1963,-101.822,-61.197,-101.869,-122.393,-203.691
2009-07-20 11:30:00 PDT,+119,-61.2012,-101.816,-61.2019,-101.864,-122.403,-203.68
2009-07-20 12:00:00 PDT,+118,-61.5229,-101.228,-61.5238,-101.275,-123.047,-202.504
2009-07-20 12:30:00 PDT,+119,-61.34,-101.566,-61.3408,-101.614,-122.681,-203.18
2009-07-20 13:00:00 PDT,+119,-61.2888,-101.655,-61.2895,-101.702,-122.578,-203.357
2009-07-20 13:30:00 PDT,+119,-61.8829,-100.547,-61.8841,-100.595,-123.767,-201.141
2009-07-20 14:00:00 PDT,+119,-61.3432,-101.552,-61.344,-101.6,-122.687,-203.152
2009-07-20 14:30:00 PDT,+118,-63.3906,-97.4789,-63.3929,-97.5269,-126.783,-195.006
2009-07-20 15:00:00 PDT,+54,-61.3233,-101.604,-61.3236,-101.625,-122.647,-203.229
2009-07-20 15:30:00 PDT,+54,-61.3045,-101.639,-61.3048,-101.66,-122.609,-203.299
2009-07-20 16:00:00 PDT,+108,-62.6663,-99.0018,-62.6679,-99.0454,-125.334,-198.047
2009-07-20 16:30:00 PDT,+130,-61.1727,-101.858,-61.1734,-101.91,-122.346,-203.768
2009-07-20 17:00:00 PDT,+126,-61.1956,-101.817,-61.1963,-101.868,-122.392,-203.685
2009-07-20 17:30:00 PDT,+125,-61.1631,-101.877,-61.1637,-101.926,-122.327,-203.803
2009-07-20 18:00:00 PDT,+125,-61.5591,-101.152,-61.56,-101.202,-123.119,-202.354
2009-07-20 18:30:00 PDT,+156,-62.0552,-100.207,-62.0569,-100.27,-124.112,-200.478
2009-07-20 19:00:00 PDT,+227,-62.3862,-99.5414,-62.3891,-99.6329,-124.775,-199.174
2009-07-20 19:30:00 PDT,+160,-62.4632,-99.3891,-62.4653,-99.4536,-124.929,-198.843
2009-07-20 20:00:00 PDT,+146,-61.53,-101.183,-61.5311,-101.241,-123.061,-202.423
2009-07-20 20:30:00 PDT,+140,-61.5167,-101.228,-61.5177,-101.284,-123.034,-202.512
