# file...... V_Data_transformer.csv
# date...... Fri May 18 11:49:03 2012
# user...... Luca Meschiari
# host...... (null)
# target.... meter 14
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, voltage_A.real,voltage_A.imag, voltage_B.real,voltage_B.imag, voltage_C.real,voltage_C.imag
2009-07-20 19:30:00 PDT,+7759.25,+2389.46,-18.6958,-1249.43,-1989.1,-871.188,+1992.06
2009-07-20 20:00:00 PDT,+6951.26,+2381.12,-33.0595,-1230.78,-2024.7,-896.586,+1997.49
2009-07-20 20:30:00 PDT,+2854.11,+2387.03,-22.9246,-1230.27,-2025.64,-1128.92,+2077.97
2009-07-20 21:00:00 PDT,+3567.88,+2390.41,-17.0179,-1242.21,-2003.11,-1107.04,+2077.04
2009-07-20 21:30:00 PDT,+7802.89,+2388.72,-19.9961,-1287.6,-1755.53,-1092.13,+2076.21
2009-07-20 22:00:00 PDT,+3309.98,+2384.69,-26.9599,-1235.63,-2015.7,-1119.23,+2077.62
2009-07-20 22:30:00 PDT,+5108.56,+2382.31,-31.045,-1258.54,-1970.57,-1071.8,+2074.81
2009-07-20 23:00:00 PDT,+4358.12,+2384.43,-27.3959,-1250.3,-1987.34,-1091.98,+2076.22
2009-07-20 23:30:00 PDT,+3497.35,+2377.61,-38.9777,-1231.75,-2022.93,-1114.56,+2077.43
2009-07-21 00:00:00 PDT,+2659.71,+2387.03,-22.924,-1227.95,-2029.89,-1135.02,+2078.16
2009-07-21 00:30:00 PDT,+2495.71,+2388.71,-19.9943,-1226.02,-2033.37,-1136.82,+2078.2
2009-07-21 01:00:00 PDT,+2026.75,+2391.15,-15.7209,-1221.09,-2042.23,-1147.96,+2078.46
2009-07-21 01:30:00 PDT,+9492.95,+2388.19,-20.9067,-1267.35,-1816.83,-930.629,+2004.28
2009-07-21 02:00:00 PDT,+2216.76,+2387.61,-21.9152,-1222.26,-2040.14,-1146.95,+2078.44
2009-07-21 02:30:00 PDT,+1935.41,+2389.79,-18.1212,-1220.24,-2043.74,-1154.12,+2078.56
2009-07-21 03:00:00 PDT,+2274.05,+2389.34,-18.8914,-1223.49,-2037.94,-1142.74,+2078.36
2009-07-21 03:30:00 PDT,+2136.6,+2385.92,-24.8459,-1219.3,-2045.39,-1148.8,+2078.48
2009-07-21 04:00:00 PDT,+2118.49,+2386.7,-23.5005,-1219.94,-2044.28,-1149.53,+2078.49
2009-07-21 04:30:00 PDT,+1854.14,+2387.8,-21.5801,-1216.85,-2049.7,-1155.8,+2078.59
2009-07-21 05:00:00 PDT,+1453.63,+2390.55,-16.7774,-1213.65,-2055.29,-1166.06,+2078.68
2009-07-21 05:30:00 PDT,+1926.13,+2386.81,-23.3083,-1217.43,-2048.69,-1154.96,+2078.58
2009-07-21 06:00:00 PDT,+1654.81,+2386.89,-23.1642,-1213.81,-2055,-1162.61,+2078.66
2009-07-21 06:30:00 PDT,+1801.05,+2390.69,-16.5375,-1220.54,-2043.22,-1160.38,+2078.64
2009-07-21 07:00:00 PDT,+2268.66,+2387.78,-21.6282,-1227.81,-2030.15,-1155.13,+2078.58
2009-07-21 07:30:00 PDT,+1755.94,+2387.45,-22.2034,-1215.89,-2051.39,-1160.04,+2078.63
2009-07-21 08:00:00 PDT,+2440.92,+2388.8,-19.8505,-1225.97,-2033.49,-1139.6,+2078.29
2009-07-21 08:30:00 PDT,+3082.57,+2387.83,-21.5334,-1233.01,-2020.59,-1120.14,+2077.66
2009-07-21 09:00:00 PDT,+2585.38,+2386.53,-23.7886,-1226.16,-2033.14,-1136.49,+2078.2
2009-07-21 09:30:00 PDT,+2417.15,+2386.56,-23.7405,-1223.93,-2037.16,-1141.28,+2078.32
2009-07-21 10:00:00 PDT,+2321.05,+2387.97,-21.2932,-1222.84,-2039.11,-1141.56,+2078.33
2009-07-21 10:30:00 PDT,+5542.01,+2388.27,-20.7609,-1217.38,-2048.78,-937.85,+2005.64
2009-07-21 11:00:00 PDT,+2940.18,+2370.03,-51.5287,-1214.26,-2054.23,-1124.59,+2077.81
2009-07-21 11:30:00 PDT,+7348.26,+2305.73,-146.554,-1219.72,-2044.66,-995.281,+2066.43
2009-07-21 12:00:00 PDT,+11239.8,+2187.61,-211.337,-1222.24,-2040.2,-872.766,+1992.08
2009-07-21 12:30:00 PDT,+3691.87,+2369.32,-52.684,-1224.96,-2035.29,-1105.47,+2076.98
2009-07-21 13:00:00 PDT,+5722.79,+2346.08,-89.1483,-1231.77,-2022.85,-1046.74,+2072.65
2009-07-21 13:30:00 PDT,+3636.4,+2370.51,-50.7187,-1226.02,-2033.4,-1108.5,+2077.14
2009-07-21 14:00:00 PDT,+3350.13,+2375.33,-42.7785,-1225.21,-2034.87,-1113.66,+2077.39
2009-07-21 14:30:00 PDT,+2548.21,+2380.41,-34.2645,-1219.74,-2044.62,-1137.62,+2078.24
2009-07-21 15:00:00 PDT,+2266.71,+2384.36,-27.5366,-1219.42,-2045.2,-1144.88,+2078.41
2009-07-21 15:30:00 PDT,+1768.16,+2390.41,-17.0178,-1216.83,-2049.75,-1155.24,+2078.58
2009-07-21 16:00:00 PDT,+2020.36,+2386.59,-23.6934,-1217.24,-2049.02,-1149.76,+2078.5
2009-07-21 16:30:00 PDT,+2002.29,+2389.73,-18.2169,-1221.28,-2041.9,-1152.61,+2078.54
2009-07-21 17:00:00 PDT,+5555.84,+2345.85,-89.5563,-1231.13,-2024.07,-1055.54,+2073.49
2009-07-21 17:30:00 PDT,+5900.15,+2341.37,-96.5121,-1239.84,-2007.72,-1062.98,+2074.18
2009-07-21 18:00:00 PDT,+10580.6,+2320.4,-126.77,-1233.23,-2020.2,-793.689,+1971.2
2009-07-21 18:30:00 PDT,+6650.34,+2339.55,-99.1447,-1249.32,-1989.35,-1043.6,+2072.41
2009-07-21 19:00:00 PDT,+7272.06,+2382.24,-31.1837,-1302.57,-1869.21,-1054.05,+2073.2
2009-07-21 19:30:00 PDT,+4970.01,+2376.59,-40.7421,-1267.53,-1951.75,-1111.91,+2077.28
2009-07-21 20:00:00 PDT,+4065.03,+2384.48,-27.3403,-1246.68,-1994.38,-1100.76,+2076.68
2009-07-21 20:30:00 PDT,+7873.25,+2377.02,-40.0161,-1242.61,-2002.34,-875.601,+1992.63
2009-07-21 21:00:00 PDT,+3270.68,+2378.02,-38.3395,-1232.23,-2022.02,-1127.67,+2077.93
2009-07-21 21:30:00 PDT,+3826.54,+2380.06,-34.8812,-1242.08,-2003.42,-1113.17,+2077.35
2009-07-21 22:00:00 PDT,+3823.98,+2377.33,-39.4922,-1241.11,-2005.3,-1116.66,+2077.51
2009-07-21 22:30:00 PDT,+6145.24,+2369.68,-52.1784,-1282.78,-1917.76,-1094.43,+2076.4
2009-07-21 23:00:00 PDT,+4009.42,+2376.99,-40.0689,-1244.47,-1998.82,-1114.1,+2077.4
2009-07-21 23:30:00 PDT,+4247.99,+2368.59,-53.9566,-1239.02,-2009.28,-1105.19,+2076.98
2009-07-22 00:00:00 PDT,+6764.16,+2384,-28.154,-1233.28,-2020.08,-907.806,+1999.77
2009-07-22 00:30:00 PDT,+3212.09,+2378.47,-37.5706,-1231.02,-2024.23,-1127.54,+2077.91
2009-07-22 01:00:00 PDT,+4524.21,+2380.66,-33.872,-1249.97,-1987.8,-1089.61,+2076
2009-07-22 01:30:00 PDT,+2598.64,+2384.51,-27.2924,-1226.54,-2032.44,-1140.65,+2078.3
2009-07-22 02:00:00 PDT,+4072.81,+2378.27,-37.9068,-1242.39,-2002.71,-1103.51,+2076.83
2009-07-22 02:30:00 PDT,+2424.08,+2383.61,-28.829,-1224.04,-2036.96,-1147.06,+2078.44
2009-07-22 03:00:00 PDT,+2052.18,+2380.2,-34.6405,-1216.41,-2050.48,-1159.04,+2078.62
2009-07-22 03:30:00 PDT,+1745.86,+2386.09,-24.5549,-1216.16,-2050.91,-1163.89,+2078.66
2009-07-22 04:00:00 PDT,+1857.97,+2379.13,-36.4656,-1212.53,-2057.2,-1164.17,+2078.67
2009-07-22 04:30:00 PDT,+1990.2,+2382.6,-30.5581,-1217.35,-2048.83,-1159.65,+2078.63
2009-07-22 05:00:00 PDT,+1872.07,+2385.98,-24.7471,-1217.71,-2048.2,-1160.21,+2078.63
2009-07-22 05:30:00 PDT,+2009.07,+2379.35,-36.0816,-1216.33,-2050.62,-1162.94,+2078.66
2009-07-22 06:00:00 PDT,+1758.89,+2388.17,-20.9535,-1219.2,-2045.59,-1165.11,+2078.67
2009-07-22 06:30:00 PDT,+2297.45,+2377.82,-38.6754,-1221.33,-2041.81,-1160.04,+2078.63
2009-07-22 07:00:00 PDT,+2062.33,+2389.1,-19.321,-1226.4,-2032.71,-1161.05,+2078.64
2009-07-22 07:30:00 PDT,+2058.18,+2378.84,-36.946,-1216.33,-2050.62,-1161.21,+2078.64
2009-07-22 08:00:00 PDT,+1911.13,+2383,-29.8855,-1216.36,-2050.57,-1161.27,+2078.64
2009-07-22 08:30:00 PDT,+3253.15,+2376.16,-41.4614,-1229.59,-2026.89,-1126.78,+2077.91
2009-07-22 09:00:00 PDT,+3152.05,+2379.78,-35.361,-1231.07,-2024.17,-1128.42,+2077.96
2009-07-22 09:30:00 PDT,+2906.67,+2377.64,-38.9636,-1226.37,-2032.75,-1136.66,+2078.21
2009-07-22 10:00:00 PDT,+3332.67,+2373.82,-45.3534,-1231.42,-2023.51,-1130.73,+2078.03
2009-07-22 10:30:00 PDT,+4872.78,+2352.66,-79.185,-1228.76,-2028.42,-1077.47,+2075.26
2009-07-22 11:00:00 PDT,+3336.25,+2370.24,-51.2634,-1226.43,-2032.66,-1127.01,+2077.92
2009-07-22 11:30:00 PDT,+3878.88,+2382.91,-30.0319,-1241.19,-2005.13,-1102.5,+2076.84
2009-07-22 12:00:00 PDT,+2761.87,+2379.24,-36.2741,-1227,-2031.61,-1142.95,+2078.35
2009-07-22 12:30:00 PDT,+3334.06,+2380.86,-33.5358,-1234.55,-2017.65,-1123.39,+2077.75
2009-07-22 13:00:00 PDT,+6144.66,+2365.36,-59.1953,-1264.25,-1958.35,-1059.19,+2073.66
2009-07-22 13:30:00 PDT,+2649.94,+2383.78,-28.5408,-1226.13,-2033.17,-1138.39,+2078.24
2009-07-22 14:00:00 PDT,+2559.25,+2377.64,-38.9636,-1221.85,-2040.86,-1146.83,+2078.44
2009-07-22 14:30:00 PDT,+2421.27,+2385.7,-25.2272,-1225.64,-2034.07,-1146.32,+2078.42
2009-07-22 15:00:00 PDT,+3098.54,+2375.49,-42.5664,-1228.67,-2028.54,-1134.89,+2078.15
2009-07-22 15:30:00 PDT,+2976.45,+2385.04,-26.3798,-1232.82,-2020.93,-1131.45,+2078.05
2009-07-22 16:00:00 PDT,+3884.54,+2377.42,-39.3478,-1239.79,-2007.77,-1110.24,+2077.2
2009-07-22 16:30:00 PDT,+2934.63,+2385.59,-25.4193,-1232.47,-2021.56,-1131.95,+2078.06
2009-07-22 17:00:00 PDT,+3394.94,+2367.77,-55.3003,-1228.59,-2028.7,-1132.98,+2078.1
2009-07-22 17:30:00 PDT,+3215.67,+2359.62,-68.3766,-1222.64,-2039.45,-1146.05,+2078.42
2009-07-22 18:00:00 PDT,+3074.35,+2370.03,-51.602,-1227.02,-2031.56,-1143.4,+2078.36
2009-07-22 18:30:00 PDT,+4504.07,+2373.85,-45.3057,-1255.01,-1977.96,-1115.37,+2077.46
2009-07-22 19:00:00 PDT,+6588.24,+2368.71,-53.7672,-1289.98,-1900.9,-1088.47,+2076.01
2009-07-22 19:30:00 PDT,+8997.99,+2365.52,-58.957,-1300.55,-1711.62,-1109.57,+2077.2
2009-07-22 20:00:00 PDT,+3847.41,+2363.37,-62.4126,-1233.46,-2019.75,-1126.04,+2077.88
2009-07-22 20:30:00 PDT,+3839.12,+2371.29,-49.5325,-1235.62,-2015.68,-1115.91,+2077.47
2009-07-22 21:00:00 PDT,+5170.69,+2337.07,-102.944,-1230.86,-2024.55,-1093.32,+2076.32
2009-07-22 21:30:00 PDT,+4856.67,+2355.81,-74.3487,-1233.51,-2019.62,-1082.82,+2075.65
2009-07-22 22:00:00 PDT,+5617.96,+2367.92,-55.0584,-1255.66,-1976.41,-1064.74,+2074.25
2009-07-22 22:30:00 PDT,+4183.02,+2376.58,-40.7423,-1242.43,-2002.76,-1100.56,+2076.74
2009-07-22 23:00:00 PDT,+11629.4,+2374.32,-44.5353,-1283.82,-1768.2,-877.728,+1993.26
2009-07-22 23:30:00 PDT,+4790.05,+2379.72,-35.4587,-1251.39,-1985,-1079.37,+2075.34
2009-07-23 00:00:00 PDT,+3652.23,+2375.84,-41.9899,-1235.27,-2016.32,-1116.87,+2077.51
2009-07-23 00:30:00 PDT,+9932.44,+2380.12,-34.7843,-1268.46,-1813.75,-924.521,+2003.14
2009-07-23 01:00:00 PDT,+3903.84,+2358.62,-69.9268,-1222.56,-2039.6,-1108.84,+2077.15
2009-07-23 01:30:00 PDT,+2330.72,+2382.94,-29.9831,-1220.73,-2042.87,-1146.84,+2078.44
2009-07-23 02:00:00 PDT,+2486.73,+2370.68,-50.5413,-1216.19,-2050.86,-1152.84,+2078.55
2009-07-23 02:30:00 PDT,+1666.73,+2386.4,-24.0273,-1214.26,-2054.23,-1163.83,+2078.67
2009-07-23 03:00:00 PDT,+2094.23,+2374.54,-44.1514,-1212.45,-2057.35,-1159.77,+2078.63
2009-07-23 03:30:00 PDT,+1855.95,+2382.04,-31.5188,-1213.42,-2055.67,-1160.32,+2078.64
2009-07-23 04:00:00 PDT,+1869.9,+2378.33,-37.8106,-1212.84,-2056.68,-1165.67,+2078.68
2009-07-23 04:30:00 PDT,+2018.1,+2377.07,-39.9242,-1214.06,-2054.57,-1162.33,+2078.65
2009-07-23 05:00:00 PDT,+1581.64,+2387.09,-22.8268,-1213.73,-2055.15,-1166.12,+2078.68
2009-07-23 05:30:00 PDT,+2101.28,+2371.5,-49.1959,-1211.98,-2058.17,-1164.28,+2078.67
2009-07-23 06:00:00 PDT,+1952.04,+2384.62,-27.1004,-1218.12,-2047.48,-1159.32,+2078.63
2009-07-23 06:30:00 PDT,+2103.19,+2379.52,-35.794,-1218.01,-2047.68,-1160.77,+2078.64
2009-07-23 07:00:00 PDT,+2871.55,+2360.41,-67.1253,-1221.8,-2040.98,-1162.05,+2078.65
2009-07-23 07:30:00 PDT,+2267.43,+2373.21,-46.3614,-1215.75,-2051.63,-1159.32,+2078.63
2009-07-23 08:00:00 PDT,+2089.2,+2377.82,-38.6752,-1215.72,-2051.68,-1160.27,+2078.64
2009-07-23 08:30:00 PDT,+2212.33,+2376.04,-41.6537,-1215.61,-2051.88,-1156.64,+2078.6
2009-07-23 09:00:00 PDT,+2008.5,+2377.29,-39.5455,-1210.89,-2060.03,-1156.07,+2078.59
2009-07-23 09:30:00 PDT,+1894.94,+2377.13,-39.8285,-1213.65,-2055.29,-1168.23,+2078.69
2009-07-23 10:00:00 PDT,+4127.37,+2369.48,-52.5123,-1238.73,-2009.83,-1109.72,+2077.21
2009-07-23 10:30:00 PDT,+3259.24,+2377.1,-39.8762,-1230.64,-2024.96,-1126.78,+2077.91
2009-07-23 11:00:00 PDT,+4314.49,+2353.44,-77.9464,-1219.74,-2044.62,-1089.05,+2076.02
2009-07-23 11:30:00 PDT,+3847.22,+2370.21,-51.3107,-1233.89,-2018.95,-1113.84,+2077.41
2009-07-23 12:00:00 PDT,+3720.75,+2370.8,-50.3129,-1228.86,-2028.22,-1109.21,+2077.18
2009-07-23 12:30:00 PDT,+12711.7,+2175.36,-225.72,-1250.45,-1986.99,-865.611,+1990.73
2009-07-23 13:00:00 PDT,+4670.12,+2364.86,-59.9404,-1235.25,-2016.36,-1080.03,+2075.45
2009-07-23 13:30:00 PDT,+3615.21,+2364.47,-60.6356,-1225.67,-2034.02,-1120.7,+2077.68
2009-07-23 14:00:00 PDT,+3289.23,+2359.24,-68.9951,-1221.94,-2040.73,-1141.17,+2078.32
2009-07-23 14:30:00 PDT,+2730.25,+2379.24,-36.2742,-1229.78,-2026.55,-1150.48,+2078.51
2009-07-23 15:00:00 PDT,+2240.48,+2386.54,-23.787,-1225.64,-2034.09,-1154.74,+2078.57
2009-07-23 15:30:00 PDT,+3975.62,+2355.65,-74.6274,-1233.24,-2020.13,-1132.74,+2078.08
2009-07-23 16:00:00 PDT,+2779.46,+2386.34,-24.1228,-1230.78,-2024.72,-1135.59,+2078.18
2009-07-23 16:30:00 PDT,+3196.53,+2378.02,-38.3391,-1231.37,-2023.61,-1130.05,+2078.01
2009-07-23 17:00:00 PDT,+3407.27,+2382.46,-30.7994,-1235.01,-2016.8,-1116.98,+2077.5
2009-07-23 17:30:00 PDT,+6704.31,+2309.1,-142.759,-1232.33,-2021.8,-1055.92,+2073.51
2009-07-23 18:00:00 PDT,+14590.1,+2203.23,-193.878,-1242.91,-2001.85,-665.862,+1869.85
2009-07-23 18:30:00 PDT,+9330.85,+2313.38,-136.675,-1262.5,-1962.29,-961.461,+2061.76
2009-07-23 19:00:00 PDT,+11799.3,+2335.05,-105.78,-1261.04,-1965.48,-754.07,+1958.63
2009-07-23 19:30:00 PDT,+4317.93,+2369.62,-52.2716,-1242.9,-2001.86,-1107.6,+2077.1
2009-07-23 20:00:00 PDT,+5447.29,+2371.67,-48.91,-1260.25,-1966.93,-1077.74,+2075.18
2009-07-23 20:30:00 PDT,+3979.64,+2363.91,-61.5462,-1238.1,-2011.06,-1127.39,+2077.92
2009-07-23 21:00:00 PDT,+3215.9,+2362.85,-63.2303,-1226.35,-2032.81,-1147.63,+2078.46
2009-07-23 21:30:00 PDT,+3766.99,+2352.37,-79.7624,-1225.62,-2034.14,-1134.52,+2078.15
2009-07-23 22:00:00 PDT,+5017.02,+2339.25,-99.7178,-1234.05,-2018.67,-1105.05,+2076.99
2009-07-23 22:30:00 PDT,+5482.2,+2361.21,-65.7972,-1244.91,-1997.91,-1061.33,+2074.02
2009-07-23 23:00:00 PDT,+7868.42,+2365.55,-58.9084,-1277.46,-1787.57,-1105.15,+2076.98
2009-07-23 23:30:00 PDT,+3874.27,+2371.63,-48.9609,-1233.46,-2019.73,-1108.62,+2077.15
2009-07-24 00:00:00 PDT,+3437.32,+2368.92,-53.4242,-1228.51,-2028.87,-1128.2,+2077.96
2009-07-24 00:30:00 PDT,+3886.14,+2383.1,-29.6958,-1241.39,-2004.68,-1102.18,+2076.79
2009-07-24 01:00:00 PDT,+2672.14,+2375.09,-43.2389,-1222.56,-2039.6,-1146.95,+2078.45
2009-07-24 01:30:00 PDT,+4282.28,+2382.52,-30.7034,-1246.52,-1994.65,-1092.02,+2076.18
2009-07-24 02:00:00 PDT,+2267.41,+2376.56,-40.789,-1218.07,-2047.58,-1157.53,+2078.61
2009-07-24 02:30:00 PDT,+1939.06,+2385.29,-25.9481,-1217.52,-2048.55,-1157.48,+2078.61
2009-07-24 03:00:00 PDT,+1970,+2378.3,-37.8587,-1214.84,-2053.22,-1164.17,+2078.67
2009-07-24 03:30:00 PDT,+2004.06,+2381,-33.2956,-1216.58,-2050.19,-1160.49,+2078.64
2009-07-24 04:00:00 PDT,+1781.81,+2383.5,-29.0213,-1214.56,-2053.71,-1163.83,+2078.67
2009-07-24 04:30:00 PDT,+1900.96,+2378.73,-37.1382,-1214.31,-2054.14,-1166.11,+2078.68
2009-07-24 05:00:00 PDT,+1728.8,+2385.76,-25.1319,-1214.75,-2053.37,-1162.66,+2078.66
2009-07-24 05:30:00 PDT,+1904.97,+2377.73,-38.8198,-1214.2,-2054.33,-1167.62,+2078.68
2009-07-24 06:00:00 PDT,+2003.11,+2383.11,-29.6942,-1218.01,-2047.68,-1159.26,+2078.63
2009-07-24 06:30:00 PDT,+4231.97,+2309.82,-141.692,-1218.37,-2047.05,-1166,+2078.68
2009-07-24 07:00:00 PDT,+3255.33,+2355.6,-74.7205,-1226.75,-2032.07,-1159.65,+2078.63
2009-07-24 07:30:00 PDT,+2022.19,+2376.24,-41.3179,-1214.53,-2053.75,-1164.67,+2078.67
2009-07-24 08:00:00 PDT,+1691.86,+2387.72,-21.7234,-1215.03,-2052.89,-1161.33,+2078.65
2009-07-24 08:30:00 PDT,+1577.69,+2389.13,-19.2731,-1215.34,-2052.36,-1165.45,+2078.67
2009-07-24 09:00:00 PDT,+1539.68,+2387.5,-22.1072,-1212.87,-2056.63,-1165.89,+2078.68
2009-07-24 09:30:00 PDT,+3820.16,+2384.44,-27.3952,-1239.74,-2007.93,-1099.55,+2076.7
2009-07-24 10:00:00 PDT,+2604.19,+2386.76,-23.4037,-1227.05,-2031.53,-1136.84,+2078.22
2009-07-24 10:30:00 PDT,+2630.36,+2389.51,-18.6008,-1230.08,-2026,-1136.04,+2078.19
2009-07-24 11:00:00 PDT,+2653.27,+2388.6,-20.1878,-1228.16,-2029.48,-1132.64,+2078.08
2009-07-24 11:30:00 PDT,+2763.64,+2389.43,-18.7454,-1231.21,-2023.89,-1131.11,+2078.03
2009-07-24 12:00:00 PDT,+4508.07,+2355.65,-74.4862,-1224.34,-2036.42,-1083.46,+2075.66
2009-07-24 12:30:00 PDT,+2853.06,+2388.22,-20.859,-1231.15,-2024.01,-1128.41,+2077.96
2009-07-24 13:00:00 PDT,+2992.1,+2377.27,-39.5897,-1225.86,-2033.67,-1131.52,+2078.05
2009-07-24 13:30:00 PDT,+2621.36,+2385.53,-25.5174,-1226.08,-2033.29,-1136.32,+2078.2
2009-07-24 14:00:00 PDT,+2583.07,+2383.56,-28.9251,-1226.08,-2033.29,-1142.46,+2078.35
2009-07-24 14:30:00 PDT,+3103.66,+2365.54,-58.9038,-1223.87,-2037.27,-1143.76,+2078.39
2009-07-24 15:00:00 PDT,+3350.51,+2381.75,-32.0008,-1233.57,-2019.55,-1118.5,+2077.6
2009-07-24 15:30:00 PDT,+6148.06,+2339.64,-98.7907,-1232.37,-2021.79,-1034.88,+2071.46
2009-07-24 16:00:00 PDT,+3297.33,+2371.33,-49.4079,-1222.05,-2040.53,-1117.91,+2077.56
2009-07-24 16:30:00 PDT,+2523.11,+2386.64,-23.5963,-1225.62,-2034.13,-1138.64,+2078.26
2009-07-24 17:00:00 PDT,+2478.07,+2380.23,-34.5927,-1223.52,-2037.89,-1149.69,+2078.49
2009-07-24 17:30:00 PDT,+2975.85,+2368.71,-53.7618,-1223.85,-2037.3,-1144.87,+2078.4
2009-07-24 18:00:00 PDT,+4698.06,+2388,-21.2417,-1256.28,-1975.26,-1078.51,+2075.33
2009-07-24 18:30:00 PDT,+7678.49,+2388.96,-19.5631,-1287.06,-1757.56,-1096.93,+2076.51
2009-07-24 19:00:00 PDT,+4114.82,+2379.46,-35.8945,-1241.22,-2005.1,-1096.04,+2076.5
2009-07-24 19:30:00 PDT,+4778.02,+2375.65,-42.2867,-1246.58,-1994.6,-1077.47,+2075.25
2009-07-24 20:00:00 PDT,+12286.6,+2382.43,-30.8483,-1291.9,-1740.54,-845.16,+1984.98
