# file...... V_tm_4.csv
# date...... Fri May 18 11:46:14 2012
# user...... Luca Meschiari
# host...... (null)
# target.... triplex_meter 63
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag
2009-07-20 00:00:00 PDT,+312,+119.805,-0.262012,+119.911,-0.200148,+239.716,-0.46216
2009-07-20 00:30:00 PDT,+330,+119.78,-0.300537,+119.893,-0.235127,+239.674,-0.535664
2009-07-20 01:00:00 PDT,+355,+119.763,-0.32484,+119.885,-0.254489,+239.648,-0.579329
2009-07-20 01:30:00 PDT,+275,+119.806,-0.271551,+119.9,-0.217032,+239.705,-0.488583
2009-07-20 02:00:00 PDT,+226,+119.852,-0.202345,+119.929,-0.157512,+239.781,-0.359857
2009-07-20 02:30:00 PDT,+186,+119.861,-0.197226,+119.924,-0.160328,+239.785,-0.357554
2009-07-20 03:00:00 PDT,+239,+119.824,-0.24878,+119.906,-0.201389,+239.73,-0.450169
2009-07-20 03:30:00 PDT,+235,+119.824,-0.249964,+119.904,-0.203367,+239.728,-0.453331
2009-07-20 04:00:00 PDT,+172,+119.879,-0.169148,+119.937,-0.135019,+239.816,-0.304166
2009-07-20 04:30:00 PDT,+236,+119.837,-0.226196,+119.918,-0.17939,+239.755,-0.405585
2009-07-20 05:00:00 PDT,+234,+119.827,-0.245095,+119.907,-0.198694,+239.733,-0.443789
2009-07-20 05:30:00 PDT,+174,+119.859,-0.203558,+119.918,-0.169044,+239.777,-0.372602
2009-07-20 06:00:00 PDT,+229,+119.85,-0.203875,+119.929,-0.158448,+239.779,-0.362323
2009-07-20 06:30:00 PDT,+228,+119.556,-0.723029,+119.634,-0.678029,+239.19,-1.40106
2009-07-20 07:00:00 PDT,+175,+119.691,-0.50042,+119.751,-0.465807,+239.441,-0.966227
2009-07-20 07:30:00 PDT,+222,+119.835,-0.234153,+119.911,-0.190128,+239.745,-0.424281
2009-07-20 08:00:00 PDT,+239,+119.835,-0.229366,+119.916,-0.181966,+239.751,-0.411332
2009-07-20 08:30:00 PDT,+171,+119.878,-0.171371,+119.936,-0.137442,+239.814,-0.308813
2009-07-20 09:00:00 PDT,+261,+119.814,-0.260677,+119.903,-0.208928,+239.717,-0.469605
2009-07-20 09:30:00 PDT,+572,+119.648,-0.472263,+119.844,-0.359043,+239.492,-0.831306
2009-07-20 10:00:00 PDT,+194,+119.864,-0.1882,+119.931,-0.149711,+239.795,-0.337911
2009-07-20 10:30:00 PDT,+249,+119.826,-0.241591,+119.911,-0.192213,+239.738,-0.433803
2009-07-20 11:00:00 PDT,+255,+119.595,-0.648961,+119.682,-0.598594,+239.277,-1.24756
2009-07-20 11:30:00 PDT,+194,+119.463,-0.89381,+119.53,-0.855587,+238.993,-1.7494
2009-07-20 12:00:00 PDT,+258,+119.403,-0.981469,+119.491,-0.930676,+238.894,-1.91215
2009-07-20 12:30:00 PDT,+290,+119.28,-1.18374,+119.38,-1.12676,+238.66,-2.31049
2009-07-20 13:00:00 PDT,+241,+119.583,-0.672387,+119.666,-0.624797,+239.25,-1.29718
2009-07-20 13:30:00 PDT,+431,+119.723,-0.375207,+119.871,-0.289829,+239.594,-0.665036
2009-07-20 14:00:00 PDT,+411,+119.736,-0.35872,+119.877,-0.277293,+239.613,-0.636013
2009-07-20 14:30:00 PDT,+221,+119.852,-0.202612,+119.927,-0.158772,+239.779,-0.361384
2009-07-20 15:00:00 PDT,+270,+119.828,-0.2329,+119.92,-0.179352,+239.749,-0.412252
2009-07-20 15:30:00 PDT,+284,+119.803,-0.27353,+119.9,-0.217226,+239.704,-0.490756
2009-07-20 16:00:00 PDT,+255,+119.818,-0.253378,+119.906,-0.202816,+239.724,-0.456194
2009-07-20 16:30:00 PDT,+263,+119.823,-0.243944,+119.913,-0.19179,+239.736,-0.435734
2009-07-20 17:00:00 PDT,+254,+119.839,-0.21836,+119.925,-0.16798,+239.764,-0.38634
2009-07-20 17:30:00 PDT,+207,+119.844,-0.221493,+119.915,-0.180438,+239.759,-0.401931
2009-07-20 18:00:00 PDT,+248,+119.821,-0.251569,+119.905,-0.202394,+239.726,-0.453963
2009-07-20 18:30:00 PDT,+1722,+119.03,-1.24007,+119.626,-0.901309,+238.656,-2.14137
2009-07-20 19:00:00 PDT,+1268,+119.293,-0.905665,+119.73,-0.655529,+239.023,-1.56119
2009-07-20 19:30:00 PDT,+231,+119.835,-0.229478,+119.914,-0.183665,+239.749,-0.413143
2009-07-20 20:00:00 PDT,+514,+119.679,-0.431242,+119.855,-0.329468,+239.535,-0.760711
2009-07-20 20:30:00 PDT,+321,+119.787,-0.29146,+119.897,-0.227829,+239.684,-0.519289
2009-07-20 21:00:00 PDT,+260,+119.837,-0.218857,+119.926,-0.167285,+239.763,-0.386142
2009-07-20 21:30:00 PDT,+264,+119.819,-0.249116,+119.909,-0.196767,+239.729,-0.445883
2009-07-20 22:00:00 PDT,+389,+119.742,-0.335339,+119.875,-0.258249,+239.617,-0.593589
2009-07-20 22:30:00 PDT,+480,+119.71,-0.403537,+119.874,-0.308481,+239.585,-0.712018
2009-07-20 23:00:00 PDT,+474,+119.722,-0.364411,+119.884,-0.2705,+239.606,-0.63491
2009-07-20 23:30:00 PDT,+661,+119.617,-0.521025,+119.844,-0.390247,+239.46,-0.911272
2009-07-21 00:00:00 PDT,+301,+119.792,-0.287815,+119.895,-0.228148,+239.688,-0.515962
2009-07-21 00:30:00 PDT,+258,+119.82,-0.250043,+119.909,-0.198884,+239.729,-0.448927
2009-07-21 01:00:00 PDT,+231,+119.851,-0.201997,+119.93,-0.156172,+239.782,-0.358169
2009-07-21 01:30:00 PDT,+283,+119.808,-0.264484,+119.905,-0.208374,+239.713,-0.472858
2009-07-21 02:00:00 PDT,+280,+119.803,-0.274054,+119.899,-0.218545,+239.703,-0.492599
2009-07-21 02:30:00 PDT,+223,+119.84,-0.224833,+119.916,-0.180605,+239.756,-0.405438
2009-07-21 03:00:00 PDT,+307,+119.814,-0.248544,+119.919,-0.187664,+239.732,-0.436208
2009-07-21 03:30:00 PDT,+351,+119.778,-0.319343,+119.898,-0.249788,+239.677,-0.569131
2009-07-21 04:00:00 PDT,+315,+119.785,-0.297049,+119.893,-0.234612,+239.678,-0.531661
2009-07-21 04:30:00 PDT,+315,+119.796,-0.277879,+119.904,-0.21543,+239.7,-0.493309
2009-07-21 05:00:00 PDT,+247,+119.841,-0.216409,+119.925,-0.167416,+239.766,-0.383825
2009-07-21 05:30:00 PDT,+309,+119.788,-0.294155,+119.894,-0.232905,+239.681,-0.52706
2009-07-21 06:00:00 PDT,+308,+119.789,-0.29282,+119.894,-0.231768,+239.683,-0.524587
2009-07-21 06:30:00 PDT,+246,+119.842,-0.21319,+119.926,-0.164394,+239.769,-0.377585
2009-07-21 07:00:00 PDT,+310,+119.796,-0.276411,+119.902,-0.214953,+239.699,-0.491364
2009-07-21 07:30:00 PDT,+286,+119.8,-0.278678,+119.898,-0.221981,+239.698,-0.500659
2009-07-21 08:00:00 PDT,+269,+119.818,-0.250596,+119.91,-0.197255,+239.728,-0.447851
2009-07-21 08:30:00 PDT,+352,+119.787,-0.282943,+119.907,-0.213159,+239.695,-0.496103
2009-07-21 09:00:00 PDT,+317,+119.783,-0.299798,+119.892,-0.236966,+239.675,-0.536764
2009-07-21 09:30:00 PDT,+314,+119.784,-0.298946,+119.892,-0.236708,+239.676,-0.535654
2009-07-21 10:00:00 PDT,+349,+119.789,-0.281014,+119.908,-0.211824,+239.698,-0.492837
2009-07-21 10:30:00 PDT,+280,+119.81,-0.262803,+119.906,-0.207287,+239.716,-0.470091
2009-07-21 11:00:00 PDT,+892,+119.474,-0.692318,+119.781,-0.516069,+239.255,-1.20839
2009-07-21 11:30:00 PDT,+2897,+118.377,-2.03613,+119.388,-1.46997,+237.765,-3.5061
2009-07-21 12:00:00 PDT,+1149,+119.367,-0.828873,+119.762,-0.602095,+239.129,-1.43097
2009-07-21 12:30:00 PDT,+4664.69,+117.47,-2.53319,+117.794,-2.35343,+235.264,-4.88662
2009-07-21 13:00:00 PDT,+1675,+119.049,-1.22164,+119.628,-0.892089,+238.676,-2.11373
2009-07-21 13:30:00 PDT,+4691.85,+117.479,-2.52778,+117.812,-2.34275,+235.291,-4.87053
2009-07-21 14:00:00 PDT,+762,+119.559,-0.577731,+119.82,-0.427023,+239.379,-1.00475
2009-07-21 14:30:00 PDT,+539,+119.666,-0.449178,+119.85,-0.34247,+239.516,-0.791648
2009-07-21 15:00:00 PDT,+407,+119.738,-0.355684,+119.878,-0.275048,+239.616,-0.630733
2009-07-21 15:30:00 PDT,+260,+119.836,-0.221086,+119.925,-0.169516,+239.762,-0.390602
2009-07-21 16:00:00 PDT,+343,+119.777,-0.304627,+119.894,-0.236643,+239.671,-0.54127
2009-07-21 16:30:00 PDT,+203,+119.844,-0.221818,+119.914,-0.181557,+239.758,-0.403375
2009-07-21 17:00:00 PDT,+1548,+119.08,-1.20131,+119.615,-0.896731,+238.695,-2.09804
2009-07-21 17:30:00 PDT,+1092,+119.16,-1.18328,+119.537,-0.968506,+238.697,-2.15178
2009-07-21 18:00:00 PDT,+2011,+118.736,-1.66594,+119.434,-1.27188,+238.17,-2.93782
2009-07-21 18:30:00 PDT,+1422,+119.057,-1.27245,+119.548,-0.992902,+238.605,-2.26535
2009-07-21 19:00:00 PDT,+211,+119.767,-0.346781,+119.839,-0.304982,+239.606,-0.651762
2009-07-21 19:30:00 PDT,+300,+119.689,-0.464291,+119.792,-0.404923,+239.481,-0.869213
2009-07-21 20:00:00 PDT,+195,+119.795,-0.310445,+119.862,-0.271805,+239.657,-0.58225
2009-07-21 20:30:00 PDT,+307,+119.694,-0.460755,+119.799,-0.400001,+239.493,-0.860756
2009-07-21 21:00:00 PDT,+196,+119.732,-0.423235,+119.799,-0.384438,+239.531,-0.807673
2009-07-21 21:30:00 PDT,+308,+119.722,-0.408942,+119.828,-0.347959,+239.55,-0.756902
2009-07-21 22:00:00 PDT,+304,+119.697,-0.454923,+119.801,-0.394759,+239.498,-0.849682
2009-07-21 22:30:00 PDT,+470,+119.578,-0.611132,+119.739,-0.518236,+239.317,-1.12937
2009-07-21 23:00:00 PDT,+334,+119.686,-0.46623,+119.8,-0.400134,+239.486,-0.866364
2009-07-21 23:30:00 PDT,+575,+119.543,-0.653718,+119.741,-0.540105,+239.284,-1.19382
2009-07-22 00:00:00 PDT,+236,+119.79,-0.329481,+119.87,-0.282726,+239.66,-0.612206
2009-07-22 00:30:00 PDT,+298,+119.71,-0.435274,+119.812,-0.376287,+239.521,-0.811561
2009-07-22 01:00:00 PDT,+243,+119.746,-0.38557,+119.829,-0.33745,+239.575,-0.723021
2009-07-22 01:30:00 PDT,+232,+119.785,-0.31888,+119.865,-0.272909,+239.65,-0.59179
2009-07-22 02:00:00 PDT,+291,+119.71,-0.436355,+119.81,-0.378755,+239.52,-0.815111
2009-07-22 02:30:00 PDT,+210,+119.782,-0.33041,+119.854,-0.288804,+239.636,-0.619214
2009-07-22 03:00:00 PDT,+277,+119.731,-0.402816,+119.826,-0.347971,+239.558,-0.750787
2009-07-22 03:30:00 PDT,+163,+119.819,-0.278738,+119.874,-0.24643,+239.693,-0.525167
2009-07-22 04:00:00 PDT,+251,+119.728,-0.416617,+119.814,-0.366928,+239.542,-0.783545
2009-07-22 04:30:00 PDT,+170,+119.783,-0.340779,+119.841,-0.307103,+239.623,-0.647881
2009-07-22 05:00:00 PDT,+215,+119.804,-0.290591,+119.877,-0.247977,+239.681,-0.538568
2009-07-22 05:30:00 PDT,+209,+119.741,-0.404299,+119.812,-0.362921,+239.553,-0.767221
2009-07-22 06:00:00 PDT,+172,+119.836,-0.243748,+119.895,-0.209643,+239.732,-0.453391
2009-07-22 06:30:00 PDT,+247,+119.716,-0.437456,+119.8,-0.388568,+239.516,-0.826024
2009-07-22 07:00:00 PDT,+162,+119.848,-0.224641,+119.903,-0.192514,+239.751,-0.417156
2009-07-22 07:30:00 PDT,+247,+119.726,-0.420386,+119.811,-0.37149,+239.537,-0.791876
2009-07-22 08:00:00 PDT,+202,+119.778,-0.340235,+119.847,-0.300219,+239.625,-0.640454
2009-07-22 08:30:00 PDT,+293,+119.689,-0.473686,+119.789,-0.415711,+239.478,-0.889397
2009-07-22 09:00:00 PDT,+238,+119.738,-0.40121,+119.819,-0.354087,+239.557,-0.755297
2009-07-22 09:30:00 PDT,+315,+119.707,-0.4547,+119.815,-0.392364,+239.522,-0.847064
2009-07-22 10:00:00 PDT,+228,+119.683,-0.500506,+119.761,-0.455408,+239.444,-0.955913
2009-07-22 10:30:00 PDT,+1261,+119.217,-1.04167,+119.652,-0.793252,+238.868,-1.83492
2009-07-22 11:00:00 PDT,+483,+119.583,-0.609853,+119.748,-0.514388,+239.331,-1.12424
2009-07-22 11:30:00 PDT,+361,+119.737,-0.370117,+119.86,-0.298608,+239.597,-0.668725
2009-07-22 12:00:00 PDT,+175,+119.759,-0.400469,+119.819,-0.365826,+239.578,-0.766294
2009-07-22 12:30:00 PDT,+244,+119.747,-0.383718,+119.83,-0.335399,+239.577,-0.719116
2009-07-22 13:00:00 PDT,+190,+119.614,-0.630418,+119.68,-0.592885,+239.294,-1.2233
2009-07-22 13:30:00 PDT,+220,+119.782,-0.329251,+119.857,-0.285663,+239.638,-0.614913
2009-07-22 14:00:00 PDT,+227,+119.72,-0.436493,+119.798,-0.391565,+239.518,-0.828058
2009-07-22 14:30:00 PDT,+179,+119.811,-0.287828,+119.872,-0.252351,+239.683,-0.540179
2009-07-22 15:00:00 PDT,+262,+119.69,-0.479123,+119.78,-0.427287,+239.47,-0.906409
2009-07-22 15:30:00 PDT,+167,+119.818,-0.298215,+119.875,-0.265123,+239.692,-0.563339
2009-07-22 16:00:00 PDT,+275,+119.706,-0.448047,+119.8,-0.393621,+239.506,-0.841668
2009-07-22 16:30:00 PDT,+165,+119.814,-0.286457,+119.87,-0.253755,+239.684,-0.540212
2009-07-22 17:00:00 PDT,+231,+119.625,-0.602059,+119.704,-0.556413,+239.33,-1.15847
2009-07-22 17:30:00 PDT,+207,+119.555,-0.730367,+119.627,-0.689517,+239.182,-1.41988
2009-07-22 18:00:00 PDT,+164,+119.664,-0.551872,+119.72,-0.519452,+239.383,-1.07132
2009-07-22 18:30:00 PDT,+273,+119.671,-0.506412,+119.764,-0.452412,+239.435,-0.958825
2009-07-22 19:00:00 PDT,+167,+119.648,-0.568099,+119.705,-0.53509,+239.353,-1.10319
2009-07-22 19:30:00 PDT,+381,+119.563,-0.664194,+119.694,-0.588937,+239.257,-1.25313
2009-07-22 20:00:00 PDT,+281,+119.571,-0.683207,+119.667,-0.627722,+239.238,-1.31093
2009-07-22 20:30:00 PDT,+385,+119.618,-0.572688,+119.75,-0.496575,+239.369,-1.06926
2009-07-22 21:00:00 PDT,+936,+119.163,-1.2194,+119.486,-1.03541,+238.649,-2.25481
2009-07-22 21:30:00 PDT,+965,+119.319,-0.925994,+119.651,-0.735728,+238.97,-1.66172
2009-07-22 22:00:00 PDT,+458,+119.568,-0.640855,+119.726,-0.550362,+239.294,-1.19122
