# file...... V_tm_9.csv,,,,,,,,,
# date...... Fri May 18 11:47:13 2012,,,,,,,,,
# user...... Luca Meschiari,,,,,,,,,
# host...... (null),,,,,,,,,
# target.... triplex_meter 68,,,,,,,,,
# trigger... (none),,,,,,,,,
# interval.. 1800,,,,,,,,,
# limit..... 1000000,,,,,,,,,
# timestamp,measured_real_power, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag,v1_3,v2_3
2009-07-22 06:30:00 PDT,371,-59.2217,103.882,-59.3488,103.955,-118.571,207.837,119.5770867,119.7034757
2009-07-22 07:00:00 PDT,395,-59.231,103.88,-59.3664,103.958,-118.597,207.838,119.5799555,119.7148078
2009-07-22 07:30:00 PDT,348,-59.2478,103.884,-59.367,103.953,-118.615,207.838,119.5917525,119.7107635
2009-07-22 08:00:00 PDT,403,-59.232,103.877,-59.37,103.957,-118.602,207.835,119.5778447,119.7157247
2009-07-22 08:30:00 PDT,474,-58.6398,103.87,-58.8022,103.965,-117.442,207.835,119.2795164,119.4421197
2009-07-22 09:00:00 PDT,531,-58.6496,103.863,-58.8315,103.969,-117.481,207.832,119.2782392,119.4600283
2009-07-22 09:30:00 PDT,617,-58.7599,103.851,-58.9714,103.974,-117.731,207.825,119.3220686,119.5333372
2009-07-22 10:00:00 PDT,736,-58.6264,103.835,-58.8787,103.982,-117.505,207.817,119.2424505,119.4945925
2009-07-22 10:30:00 PDT,606,-57.7947,103.842,-58.0023,103.965,-115.797,207.808,118.8418626,119.0503592
2009-07-22 11:00:00 PDT,564,-58.6168,103.857,-58.8101,103.97,-117.427,207.827,119.2568895,119.4503611
2009-07-22 11:30:00 PDT,972,-58.0915,103.802,-58.4247,103.998,-116.516,207.8,118.9515766,119.2854961
2009-07-22 12:00:00 PDT,704,-58.8378,103.839,-59.0791,103.98,-117.917,207.819,119.3500089,119.591724
2009-07-22 12:30:00 PDT,985,-58.4305,103.801,-58.7682,103.999,-117.199,207.801,119.1166274,119.4549845
2009-07-22 13:00:00 PDT,2048,-57.0644,103.639,-57.7674,104.06,-114.832,207.7,118.3105577,119.0191417
2009-07-22 13:30:00 PDT,741,-58.751,103.834,-59.005,103.983,-117.756,207.817,119.30289,119.5577447
2009-07-22 14:00:00 PDT,589,-58.9366,103.854,-59.1385,103.971,-118.075,207.825,119.4117923,119.6132561
2009-07-22 14:30:00 PDT,647,-58.9106,103.847,-59.1323,103.976,-118.043,207.823,119.3928733,119.6145371
2009-07-22 15:00:00 PDT,769,-58.6853,103.83,-58.9489,103.984,-117.634,207.814,119.2670673,119.5309377
2009-07-22 15:30:00 PDT,778,-58.6254,103.83,-58.8921,103.986,-117.517,207.816,119.2376049,119.5046762
2009-07-22 16:00:00 PDT,1100,-58.18,103.784,-58.5572,104.006,-116.737,207.791,118.9791203,119.35742
2009-07-22 16:30:00 PDT,823,-58.6201,103.824,-58.9022,103.989,-117.522,207.813,119.2297744,119.5122642
2009-07-22 17:00:00 PDT,4467.9,-54.6441,102.595,-54.9001,102.753,-109.544,205.349,116.2398885,116.4997854
2009-07-22 17:30:00 PDT,610,-58.9179,103.85,-59.127,103.971,-118.045,207.821,119.3990848,119.6075707
2009-07-22 18:00:00 PDT,689,-58.8501,103.84,-59.0863,103.978,-117.936,207.818,119.3569431,119.5935422
2009-07-22 18:30:00 PDT,714,-58.3814,103.839,-58.6261,103.983,-117.007,207.821,119.1256722,119.3712021
2009-07-22 19:00:00 PDT,1063,-57.8382,103.79,-58.2027,104.006,-116.041,207.796,118.8175975,119.1839013
2009-07-22 19:30:00 PDT,737,-58.2803,103.836,-58.5329,103.984,-116.813,207.82,119.0735414,119.3263284
2009-07-22 20:00:00 PDT,699,-58.5607,103.839,-58.8003,103.979,-117.361,207.818,119.2136465,119.4533705
