# file...... V_tm_1.csv
# date...... Tue Aug  7 11:12:12 2012
# user...... mike
# host...... (null)
# target.... triplex_meter 12
# trigger... (none)
# interval.. 60
# limit..... 1000000
# timestamp,measured_real_power,waterheater1:temperature,waterheater1:demand,waterheater1:height,house1:air_temperature, measured_reactive_power, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag
2012-08-07 03:13:12 PDT,+2794.98,+135,+0,+3.78239,+57,-1.01828,+119.785,-0.0436406,+119.785,-0.0436406,+239.569,-0.0872813
2012-08-07 03:14:12 PDT,+2789.97,+135.373,+0,+3.78239,+58.8958,+0.00365053,+119.785,-0.043484,+119.785,-0.043484,+239.57,-0.0869681
2012-08-07 03:15:12 PDT,+2789.98,+135.746,+0,+3.78239,+60.4396,-9.68807e-06,+119.785,-0.0434844,+119.785,-0.0434844,+239.57,-0.0869689
2012-08-07 03:16:12 PDT,+2789.98,+136.12,+0,+3.78239,+61.6965,+2.25325e-08,+119.785,-0.0434844,+119.785,-0.0434844,+239.57,-0.0869689
2012-08-07 03:17:12 PDT,+2789.98,+136.493,+0,+3.78239,+62.7196,-4.83908e-11,+119.785,-0.0434844,+119.785,-0.0434844,+239.57,-0.0869689
2012-08-07 03:18:12 PDT,+2789.98,+136.866,+0,+3.78239,+63.552,+9.80272e-14,+119.785,-0.0434844,+119.785,-0.0434844,+239.57,-0.0869689
2012-08-07 03:19:12 PDT,+2789.98,+137.24,+0,+3.78239,+64.2292,-5.14996e-17,+119.785,-0.0434844,+119.785,-0.0434844,+239.57,-0.0869689
2012-08-07 03:20:12 PDT,+2789.98,+137.613,+0,+3.78239,+64.7797,-5.14996e-17,+119.785,-0.0434844,+119.785,-0.0434844,+239.57,-0.0869689
2012-08-07 03:21:12 PDT,+2789.98,+137.987,+0,+3.78239,+65.2271,-5.14996e-17,+119.785,-0.0434844,+119.785,-0.0434844,+239.57,-0.0869689
2012-08-07 03:22:12 PDT,+0,+138.36,+0,+3.78239,+65.5904,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:23:12 PDT,+0,+138.353,+0,+3.78239,+65.8853,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:24:12 PDT,+0,+138.346,+0,+3.78239,+66.1242,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:25:12 PDT,+0,+138.339,+0,+3.78239,+66.3177,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:26:12 PDT,+0,+138.332,+0,+3.78239,+66.4741,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:27:12 PDT,+0,+138.325,+0,+3.78239,+66.6003,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:28:12 PDT,+0,+138.319,+0,+3.78239,+66.7019,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:29:12 PDT,+0,+138.312,+0,+3.78239,+66.7834,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:30:12 PDT,+0,+138.305,+0,+3.78239,+66.8486,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:31:12 PDT,+0,+138.298,+0,+3.78239,+66.9005,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:32:12 PDT,+0,+138.291,+0,+3.78239,+66.9416,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:33:12 PDT,+0,+138.284,+0,+3.78239,+66.9738,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:34:12 PDT,+0,+138.277,+0,+3.78239,+66.9989,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:35:12 PDT,+0,+138.271,+0,+3.78239,+67.0181,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:36:12 PDT,+0,+138.264,+0,+3.78239,+67.0326,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:37:12 PDT,+0,+138.257,+0,+3.78239,+67.0431,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:38:12 PDT,+0,+138.25,+0,+3.78239,+67.0506,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:39:12 PDT,+0,+138.243,+0,+3.78239,+67.0555,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:40:12 PDT,+0,+138.236,+0,+3.78239,+67.0583,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:41:12 PDT,+0,+138.23,+0,+3.78239,+67.0594,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:42:12 PDT,+0,+138.223,+0,+3.78239,+67.0591,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:43:12 PDT,+0,+138.216,+0,+3.78239,+67.0578,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:44:12 PDT,+0,+138.209,+0,+3.78239,+67.0555,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:45:12 PDT,+0,+138.202,+0,+3.78239,+67.0525,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:46:12 PDT,+0,+138.196,+0,+3.78239,+67.049,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:47:12 PDT,+0,+138.189,+0,+3.78239,+67.0449,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:48:12 PDT,+0,+138.182,+0,+3.78239,+67.0405,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:49:12 PDT,+0,+138.175,+0,+3.78239,+67.0358,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:50:12 PDT,+0,+138.168,+0,+3.78239,+67.0308,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:51:12 PDT,+0,+138.161,+0,+3.78239,+67.0257,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:52:12 PDT,+0,+138.155,+0,+3.78239,+67.0204,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:53:12 PDT,+0,+138.148,+0,+3.78239,+67.0149,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:54:12 PDT,+0,+138.141,+0,+3.78239,+67.0094,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:55:12 PDT,+0,+138.134,+0,+3.78239,+67.0038,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:56:12 PDT,+0,+138.127,+0,+3.78239,+66.9982,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:57:12 PDT,+0,+138.12,+0,+3.78239,+66.9925,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:58:12 PDT,+0,+138.114,+0,+3.78239,+66.9869,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 03:59:12 PDT,+0,+138.107,+0,+3.78239,+66.9812,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:00:12 PDT,+0,+138.1,+0,+3.78239,+66.9757,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:01:12 PDT,+0,+138.093,+0,+3.78239,+66.9703,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:02:12 PDT,+0,+138.086,+0,+3.78239,+66.965,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:03:12 PDT,+0,+138.08,+0,+3.78239,+66.9598,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:04:12 PDT,+0,+138.073,+0,+3.78239,+66.9546,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:05:12 PDT,+0,+138.066,+0,+3.78239,+66.9495,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:06:12 PDT,+0,+138.059,+0,+3.78239,+66.9446,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:07:12 PDT,+0,+138.052,+0,+3.78239,+66.9397,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:08:12 PDT,+0,+138.045,+0,+3.78239,+66.9351,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:09:12 PDT,+0,+138.039,+0,+3.78239,+66.9305,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:10:12 PDT,+0,+138.032,+0,+3.78239,+66.9261,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:11:12 PDT,+0,+138.025,+0,+3.78239,+66.9219,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:12:12 PDT,+0,+138.018,+0,+3.78239,+66.9179,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:13:12 PDT,+0,+138.011,+0,+3.78239,+66.914,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:14:12 PDT,+0,+138.005,+0,+3.78239,+66.9103,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:15:12 PDT,+0,+137.998,+0,+3.78239,+66.9067,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:16:12 PDT,+0,+137.991,+0,+3.78239,+66.9034,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:17:12 PDT,+0,+137.984,+0,+3.78239,+66.9002,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:18:12 PDT,+0,+137.977,+0,+3.78239,+66.8972,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:19:12 PDT,+0,+137.97,+0,+3.78239,+66.8944,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:20:12 PDT,+0,+137.964,+0,+3.78239,+66.8917,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:21:12 PDT,+0,+137.957,+0,+3.78239,+66.8893,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:22:12 PDT,+0,+137.95,+0,+3.78239,+66.887,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:23:12 PDT,+0,+137.943,+0,+3.78239,+66.8849,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:24:12 PDT,+0,+137.936,+0,+3.78239,+66.883,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:25:12 PDT,+0,+137.93,+0,+3.78239,+66.8813,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:26:12 PDT,+0,+137.923,+0,+3.78239,+66.8798,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:27:12 PDT,+0,+137.916,+0,+3.78239,+66.8785,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:28:12 PDT,+0,+137.909,+0,+3.78239,+66.8774,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:29:12 PDT,+0,+137.902,+0,+3.78239,+66.8765,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:30:12 PDT,+0,+137.896,+0,+3.78239,+66.8758,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:31:12 PDT,+0,+137.889,+0,+3.78239,+66.8752,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:32:12 PDT,+0,+137.882,+0,+3.78239,+66.8749,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:33:12 PDT,+0,+137.875,+0,+3.78239,+66.8747,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:34:12 PDT,+0,+137.868,+0,+3.78239,+66.8748,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:35:12 PDT,+0,+137.861,+0,+3.78239,+66.875,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:36:12 PDT,+0,+137.855,+0,+3.78239,+66.8755,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:37:12 PDT,+0,+137.848,+0,+3.78239,+66.8761,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:38:12 PDT,+0,+137.841,+0,+3.78239,+66.877,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:39:12 PDT,+0,+137.834,+0,+3.78239,+66.878,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:40:12 PDT,+0,+137.827,+0,+3.78239,+66.8793,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:41:12 PDT,+0,+137.821,+0,+3.78239,+66.8807,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:42:12 PDT,+0,+137.814,+0,+3.78239,+66.8824,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:43:12 PDT,+0,+137.807,+0,+3.78239,+66.8843,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:44:12 PDT,+0,+137.8,+0,+3.78239,+66.8863,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:45:12 PDT,+0,+137.793,+0,+3.78239,+66.8886,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:46:12 PDT,+0,+137.787,+0,+3.78239,+66.8911,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:47:12 PDT,+0,+137.78,+0,+3.78239,+66.8937,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:48:12 PDT,+0,+137.773,+0,+3.78239,+66.8966,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:49:12 PDT,+0,+137.766,+0,+3.78239,+66.8997,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:50:12 PDT,+0,+137.759,+0,+3.78239,+66.903,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:51:12 PDT,+0,+137.753,+0,+3.78239,+66.9065,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:52:12 PDT,+0,+137.746,+0,+3.78239,+66.9103,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:53:12 PDT,+0,+137.739,+0,+3.78239,+66.9142,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:54:12 PDT,+0,+137.732,+0,+3.78239,+66.9183,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:55:12 PDT,+0,+137.725,+0,+3.78239,+66.9227,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:56:12 PDT,+0,+137.719,+0,+3.78239,+66.9273,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:57:12 PDT,+0,+137.712,+0,+3.78239,+66.932,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:58:12 PDT,+0,+137.705,+0,+3.78239,+66.937,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 04:59:12 PDT,+0,+137.698,+0,+3.78239,+66.9422,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:00:12 PDT,+0,+137.692,+0,+3.78239,+66.9477,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:01:12 PDT,+0,+137.685,+0,+3.78239,+66.9533,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:02:12 PDT,+0,+137.678,+0,+3.78239,+66.9593,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:03:12 PDT,+0,+137.671,+0,+3.78239,+66.9657,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:04:12 PDT,+0,+137.664,+0,+3.78239,+66.9724,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:05:12 PDT,+0,+137.658,+0,+3.78239,+66.9794,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:06:12 PDT,+0,+137.651,+0,+3.78239,+66.9866,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:07:12 PDT,+0,+137.644,+0,+3.78239,+66.9942,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:08:12 PDT,+0,+137.637,+0,+3.78239,+67.002,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:09:12 PDT,+0,+137.631,+0,+3.78239,+67.0101,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:10:12 PDT,+0,+137.624,+0,+3.78239,+67.0184,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:11:12 PDT,+0,+137.617,+0,+3.78239,+67.0269,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:12:12 PDT,+0,+137.61,+0,+3.78239,+67.0357,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:13:12 PDT,+0,+137.603,+0,+3.78239,+67.0447,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:14:12 PDT,+0,+137.597,+0,+3.78239,+67.0539,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:15:12 PDT,+0,+137.59,+0,+3.78239,+67.0634,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:16:12 PDT,+0,+137.583,+0,+3.78239,+67.073,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:17:12 PDT,+0,+137.576,+0,+3.78239,+67.0829,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:18:12 PDT,+0,+137.57,+0,+3.78239,+67.093,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:19:12 PDT,+0,+137.563,+0,+3.78239,+67.1033,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:20:12 PDT,+0,+137.556,+0,+3.78239,+67.1138,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:21:12 PDT,+0,+137.549,+0,+3.78239,+67.1246,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:22:12 PDT,+0,+137.543,+0,+3.78239,+67.1355,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:23:12 PDT,+0,+137.536,+0,+3.78239,+67.1467,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:24:12 PDT,+0,+137.529,+0,+3.78239,+67.1581,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:25:12 PDT,+0,+137.522,+0,+3.78239,+67.1696,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:26:12 PDT,+0,+137.516,+0,+3.78239,+67.1814,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:27:12 PDT,+0,+137.509,+0,+3.78239,+67.1934,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:28:12 PDT,+0,+137.502,+0,+3.78239,+67.2056,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:29:12 PDT,+0,+137.495,+0,+3.78239,+67.218,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:30:12 PDT,+0,+137.489,+0,+3.78239,+67.2307,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:31:12 PDT,+0,+137.482,+0,+3.78239,+67.2435,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:32:12 PDT,+0,+137.475,+0,+3.78239,+67.2565,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:33:12 PDT,+0,+137.468,+0,+3.78239,+67.2698,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:34:12 PDT,+0,+137.462,+0,+3.78239,+67.2833,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:35:12 PDT,+0,+137.455,+0,+3.78239,+67.2969,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:36:12 PDT,+0,+137.448,+0,+3.78239,+67.3108,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:37:12 PDT,+0,+137.442,+0,+3.78239,+67.3249,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:38:12 PDT,+0,+137.435,+0,+3.78239,+67.3391,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:39:12 PDT,+0,+137.428,+0,+3.78239,+67.3536,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:40:12 PDT,+0,+137.421,+0,+3.78239,+67.3683,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:41:12 PDT,+0,+137.415,+0,+3.78239,+67.3832,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:42:12 PDT,+0,+137.408,+0,+3.78239,+67.3984,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:43:12 PDT,+0,+137.401,+0,+3.78239,+67.4137,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:44:12 PDT,+0,+137.395,+0,+3.78239,+67.4292,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:45:12 PDT,+0,+137.388,+0,+3.78239,+67.4449,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:46:12 PDT,+0,+137.381,+0,+3.78239,+67.4609,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:47:12 PDT,+0,+137.374,+0,+3.78239,+67.477,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:48:12 PDT,+0,+137.368,+0,+3.78239,+67.4933,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:49:12 PDT,+0,+137.361,+0,+3.78239,+67.5099,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:50:12 PDT,+0,+137.354,+0,+3.78239,+67.5267,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:51:12 PDT,+0,+137.348,+0,+3.78239,+67.5436,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:52:12 PDT,+0,+137.341,+0,+3.78239,+67.5608,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:53:12 PDT,+0,+137.334,+0,+3.78239,+67.5782,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:54:12 PDT,+0,+137.328,+0,+3.78239,+67.5957,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:55:12 PDT,+0,+137.321,+0,+3.78239,+67.6135,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:56:12 PDT,+0,+137.314,+0,+3.78239,+67.6315,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:57:12 PDT,+0,+137.307,+0,+3.78239,+67.6497,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:58:12 PDT,+0,+137.301,+0,+3.78239,+67.6681,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 05:59:12 PDT,+0,+137.294,+0,+3.78239,+67.6867,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 06:00:12 PDT,+0,+137.287,+0,+3.78239,+67.7055,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 06:01:12 PDT,+0,+137.281,+0,+3.78239,+67.7245,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 06:02:12 PDT,+0,+137.274,+0,+3.78239,+67.7439,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 06:03:12 PDT,+0,+137.267,+0,+3.78239,+67.7636,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 06:04:12 PDT,+0,+137.261,+0,+3.78239,+67.7836,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 06:05:12 PDT,+0,+137.254,+0,+3.78239,+67.8039,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 06:06:12 PDT,+0,+137.247,+0,+3.78239,+67.8245,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 06:07:12 PDT,+0,+137.241,+0.11,+3.78239,+67.8454,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 06:08:12 PDT,+0,+137.064,+0.11,+3.78239,+67.8665,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 06:09:12 PDT,+0,+136.888,+0.11,+3.78239,+67.8878,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 06:10:12 PDT,+0,+136.713,+0.11,+3.78239,+67.9094,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 06:11:12 PDT,+0,+136.538,+0.11,+3.78239,+67.9313,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
2012-08-07 06:12:12 PDT,+0,+136.363,+0.11,+3.78239,+67.9533,+0,+120,-1.914e-05,+120,-1.914e-05,+240,-3.828e-05
