# file...... V_tm_1.csv
# date...... Fri May 18 11:44:36 2012
# user...... Luca Meschiari
# host...... (null)
# target.... triplex_meter 60
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag
2009-07-20 00:00:00 PDT,+55,+119.973,-0.0300406,+119.992,-0.0191141,+239.965,-0.0491548
2009-07-20 00:30:00 PDT,+82,+119.964,-0.0391207,+119.992,-0.0228311,+239.956,-0.0619517
2009-07-20 01:00:00 PDT,+88,+119.961,-0.0435098,+119.991,-0.0260289,+239.952,-0.0695387
2009-07-20 01:30:00 PDT,+89,+119.963,-0.0395881,+119.993,-0.0219079,+239.957,-0.061496
2009-07-20 02:00:00 PDT,+52,+119.977,-0.0259642,+119.994,-0.0156334,+239.971,-0.0415976
2009-07-20 02:30:00 PDT,+74,+119.97,-0.0309949,+119.996,-0.0162936,+239.966,-0.0472885
2009-07-20 03:00:00 PDT,+90,+119.964,-0.0386039,+119.994,-0.0207249,+239.958,-0.0593288
2009-07-20 03:30:00 PDT,+94,+119.963,-0.0396062,+119.995,-0.0209327,+239.957,-0.060539
2009-07-20 04:00:00 PDT,+55,+119.977,-0.0244769,+119.996,-0.0135499,+239.973,-0.0380268
2009-07-20 04:30:00 PDT,+69,+119.971,-0.0320841,+119.994,-0.0183764,+239.965,-0.0504604
2009-07-20 05:00:00 PDT,+90,+119.964,-0.0381233,+119.995,-0.0202442,+239.959,-0.0583675
2009-07-20 05:30:00 PDT,+89,+119.966,-0.0347774,+119.996,-0.0170965,+239.962,-0.0518739
2009-07-20 06:00:00 PDT,+51,+119.977,-0.0262503,+119.994,-0.0161181,+239.971,-0.0423684
2009-07-20 06:30:00 PDT,+586,+119.803,-0.185779,+120.004,-0.0694571,+239.807,-0.255236
2009-07-20 07:00:00 PDT,+394,+119.867,-0.125706,+120.002,-0.0474703,+239.869,-0.173176
2009-07-20 07:30:00 PDT,+87,+119.965,-0.0366618,+119.995,-0.0193785,+239.96,-0.0560403
2009-07-20 08:00:00 PDT,+71,+119.97,-0.0321829,+119.994,-0.0180779,+239.965,-0.0502608
2009-07-20 08:30:00 PDT,+58,+119.976,-0.0253156,+119.996,-0.0137926,+239.972,-0.0391081
2009-07-20 09:00:00 PDT,+87,+119.964,-0.0387801,+119.994,-0.0214972,+239.958,-0.0602774
2009-07-20 09:30:00 PDT,+87,+119.955,-0.0556374,+119.984,-0.0383573,+239.939,-0.0939946
