# file...... V_tm_9.csv,,,,,,,,,
# date...... Fri May 18 11:44:36 2012,,,,,,,,,
# user...... Luca Meschiari,,,,,,,,,
# host...... (null),,,,,,,,,
# target.... triplex_meter 68,,,,,,,,,
# trigger... (none),,,,,,,,,
# interval.. 1800,,,,,,,,,
# limit..... 1000000,,,,,,,,,
# timestamp,measured_real_power, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag,v1,v2
2009-07-24 06:30:00 PDT,317,-59.8696,103.876,-59.9782,103.938,-119.848,207.814,119.8940882,120.0020513
2009-07-24 07:00:00 PDT,294,-59.8682,103.883,-59.969,103.94,-119.837,207.823,119.899454,119.9991857
2009-07-24 07:30:00 PDT,332,-59.861,103.878,-59.9748,103.943,-119.836,207.822,119.8915268,120.0046828
2009-07-24 08:00:00 PDT,303,-59.8656,103.883,-59.9694,103.942,-119.835,207.825,119.8981558,120.0011179
2009-07-24 08:30:00 PDT,300,-59.8711,103.884,-59.9739,103.942,-119.845,207.826,119.9017684,120.0033668
2009-07-24 09:00:00 PDT,239,-59.8899,103.891,-59.9718,103.938,-119.862,207.829,119.9172215,119.9988527
2009-07-24 09:30:00 PDT,666,-59.6874,103.836,-59.9157,103.967,-119.603,207.803,119.7685293,119.9959507
2009-07-24 10:00:00 PDT,533,-59.7689,103.853,-59.9516,103.958,-119.721,207.812,119.8239,120.0060836
2009-07-24 10:30:00 PDT,506,-59.776,103.857,-59.9494,103.957,-119.725,207.814,119.8309085,120.0041183
2009-07-24 11:00:00 PDT,776,-59.6913,103.822,-59.9573,103.974,-119.649,207.796,119.7583357,120.0227916
2009-07-24 11:30:00 PDT,842,-59.6697,103.813,-59.9584,103.979,-119.628,207.793,119.7397681,120.0276725
2009-07-24 12:00:00 PDT,640,-59.6784,103.835,-59.8978,103.961,-119.576,207.796,119.7631774,119.9818151
2009-07-24 12:30:00 PDT,313,-59.8253,103.882,-59.9325,103.944,-119.758,207.826,119.8771723,119.9844144
2009-07-24 13:00:00 PDT,666,-59.7234,103.835,-59.9517,103.966,-119.675,207.801,119.7856074,120.0130638
2009-07-24 13:30:00 PDT,589,-59.7516,103.846,-59.9535,103.962,-119.705,207.808,119.8092042,120.0104979
2009-07-24 14:00:00 PDT,545,-59.7718,103.852,-59.9586,103.959,-119.73,207.81,119.8244799,120.010447
2009-07-24 14:30:00 PDT,428,-59.809,103.865,-59.9557,103.949,-119.765,207.815,119.8543062,120.0003357
2009-07-24 15:00:00 PDT,517,-59.7533,103.855,-59.9305,103.957,-119.684,207.812,119.817853,119.9946777
2009-07-24 15:30:00 PDT,607,-59.6359,103.838,-59.844,103.957,-119.48,207.795,119.7446066,119.9514993
2009-07-24 16:00:00 PDT,514,-59.7539,103.854,-59.9301,103.955,-119.684,207.808,119.8172854,119.9927452
2009-07-24 16:30:00 PDT,544,-59.7677,103.852,-59.9541,103.959,-119.722,207.811,119.8224347,120.0081988
2009-07-24 17:00:00 PDT,575,-59.7711,103.847,-59.9682,103.96,-119.739,207.808,119.8197972,120.0161098
2009-07-24 17:30:00 PDT,595,-59.7601,103.844,-59.964,103.961,-119.724,207.804,119.8117101,120.0148775
2009-07-24 18:00:00 PDT,1238,-59.4924,103.762,-59.9171,104.006,-119.41,207.768,119.6072669,120.0304416
2009-07-24 18:30:00 PDT,1114,-59.55,103.778,-59.9321,103.998,-119.482,207.776,119.6498048,120.0309986
2009-07-24 19:00:00 PDT,845,-59.6301,103.812,-59.9198,103.979,-119.55,207.791,119.7191721,120.008395
2009-07-24 19:30:00 PDT,1293,-59.4752,103.753,-59.9188,104.008,-119.394,207.761,119.5909044,120.0330232
2009-07-24 20:00:00 PDT,1676,-59.3524,103.703,-59.9276,104.035,-119.28,207.738,119.4864829,120.0608115
2009-07-24 20:30:00 PDT,993,-59.5954,103.791,-59.936,103.986,-119.531,207.777,119.6836805,120.0225491
2009-07-24 21:00:00 PDT,4685.55,-58.9299,103.498,-59.2467,103.681,-118.177,207.179,119.0989887,119.4149121
2009-07-24 21:30:00 PDT,918,-59.5792,103.797,-59.894,103.978,-119.473,207.776,119.6808184,119.9946487
2009-07-24 22:00:00 PDT,1827,-59.1502,103.672,-59.7774,104.035,-118.928,207.708,119.3592466,119.9859107
2009-07-24 22:30:00 PDT,937,-59.5892,103.799,-59.9105,103.984,-119.5,207.783,119.6875313,120.0080842
2009-07-24 23:00:00 PDT,878,-59.6254,103.808,-59.9265,103.981,-119.552,207.789,119.7133626,120.0134733
2009-07-24 23:30:00 PDT,1663,-59.3457,103.705,-59.9165,104.034,-119.262,207.738,119.4848908,120.0544049
2009-07-25 00:00:00 PDT,585,-59.7384,103.846,-59.9389,103.961,-119.677,207.807,119.8026216,120.0023385
2009-07-25 00:30:00 PDT,630,-59.7145,103.84,-59.9304,103.964,-119.645,207.805,119.7855046,120.0006922
2009-07-25 01:00:00 PDT,418,-59.8085,103.868,-59.9517,103.95,-119.76,207.817,119.8566565,119.9992035
2009-07-25 01:30:00 PDT,335,-59.8514,103.879,-59.9662,103.944,-119.818,207.823,119.8876004,120.0012512
2009-07-25 02:00:00 PDT,962,-59.6266,103.798,-59.9564,103.987,-119.583,207.785,119.7052891,120.0336039
2009-07-25 02:30:00 PDT,607,-59.7436,103.844,-59.9516,103.963,-119.695,207.807,119.8034811,120.010415
2009-07-25 03:00:00 PDT,4298.27,-59.0842,103.552,-59.2674,103.658,-118.352,207.211,119.2223108,119.4052162
2009-07-25 03:30:00 PDT,482,-59.7959,103.86,-59.9611,103.955,-119.757,207.815,119.8434364,120.0082311
2009-07-25 04:00:00 PDT,295,-59.8702,103.885,-59.9713,103.942,-119.841,207.827,119.9021854,120.0020674
2009-07-25 04:30:00 PDT,233,-59.8894,103.892,-59.9692,103.938,-119.859,207.83,119.9178381,119.9975533
2009-07-25 05:00:00 PDT,227,-59.8982,103.893,-59.9759,103.938,-119.874,207.831,119.9230996,120.0009018
2009-07-25 05:30:00 PDT,224,-59.894,103.894,-59.9708,103.938,-119.865,207.831,119.9218682,119.9983529
2009-07-25 06:00:00 PDT,270,-59.8839,103.888,-59.9764,103.941,-119.86,207.829,119.9116259,120.0037501
2009-07-25 06:30:00 PDT,348,-59.8504,103.877,-59.9696,103.946,-119.82,207.823,119.8853682,120.0046826
2009-07-25 07:00:00 PDT,320,-59.8671,103.882,-59.9767,103.944,-119.844,207.826,119.8980383,120.0064985
2009-07-25 07:30:00 PDT,336,-59.8576,103.878,-59.9727,103.944,-119.83,207.821,119.8898293,120.0044994
2009-07-25 08:00:00 PDT,340,-59.8552,103.879,-59.9717,103.945,-119.827,207.824,119.8894975,120.0048658
2009-07-25 08:30:00 PDT,325,-59.8587,103.88,-59.97,103.944,-119.829,207.824,119.8921114,120.0031501
2009-07-25 09:00:00 PDT,237,-59.8923,103.892,-59.9735,103.938,-119.866,207.83,119.9192865,119.9997023
2009-07-25 09:30:00 PDT,338,-59.8329,103.879,-59.9487,103.945,-119.782,207.824,119.8783657,119.9933734
2009-07-25 10:00:00 PDT,309,-59.8564,103.883,-59.9623,103.943,-119.819,207.826,119.8935624,119.9984361
2009-07-25 10:30:00 PDT,259,-59.8705,103.89,-59.9592,103.94,-119.83,207.83,119.9066673,119.9942885
2009-07-25 11:00:00 PDT,758,-59.7018,103.824,-59.9617,103.973,-119.663,207.798,119.7653034,120.0241234
2009-07-25 11:30:00 PDT,652.001,-59.7426,103.839,-59.9661,103.967,-119.709,207.806,119.7986485,120.0211241
2009-07-25 12:00:00 PDT,454,-59.8041,103.864,-59.9597,103.953,-119.764,207.817,119.8509945,120.0057992
2009-07-25 12:30:00 PDT,954,-59.5695,103.796,-59.8966,103.984,-119.466,207.78,119.6751225,120.0011456
2009-07-25 13:00:00 PDT,866,-59.6454,103.809,-59.9423,103.98,-119.588,207.789,119.7241923,120.0204971
2009-07-25 13:30:00 PDT,1046,-59.5735,103.786,-59.9322,103.993,-119.506,207.779,119.6684407,120.0267164
2009-07-25 14:00:00 PDT,907,-59.6232,103.804,-59.9342,103.983,-119.557,207.786,119.7087983,120.0190511
2009-07-25 14:30:00 PDT,4665.74,-58.9571,103.504,-59.267,103.683,-118.224,207.187,119.1176631,119.4267214
2009-07-25 15:00:00 PDT,962,-59.5808,103.797,-59.9107,103.987,-119.492,207.784,119.6816149,120.0107834
2009-07-25 15:30:00 PDT,1688,-59.2974,103.698,-59.8768,104.033,-119.174,207.731,119.4548318,120.0337297
2009-07-25 16:00:00 PDT,841,-59.5961,103.808,-59.8845,103.974,-119.481,207.783,119.6987719,119.986441
2009-07-25 16:30:00 PDT,1401,-59.3667,103.733,-59.8474,104.01,-119.214,207.743,119.5196233,119.9991308
2009-07-25 17:00:00 PDT,5033.01,-58.802,103.452,-59.2386,103.706,-118.041,207.158,118.9957626,119.4326009
2009-07-25 17:30:00 PDT,715,-59.7007,103.832,-59.9458,103.973,-119.647,207.806,119.7716903,120.0161809
2009-07-25 18:00:00 PDT,722,-59.7054,103.831,-59.9529,103.973,-119.658,207.804,119.7731662,120.0197273
2009-07-25 18:30:00 PDT,787,-59.6679,103.82,-59.9377,103.975,-119.606,207.796,119.7449401,120.013868
2009-07-25 19:00:00 PDT,761,-59.6823,103.823,-59.9432,103.973,-119.625,207.796,119.7547171,120.0148822
2009-07-25 19:30:00 PDT,670,-59.7071,103.834,-59.9368,103.966,-119.644,207.801,119.7766144,120.0056213
2009-07-25 20:00:00 PDT,611,-59.7323,103.842,-59.9417,103.962,-119.674,207.805,119.7961127,120.0046034
2009-07-25 20:30:00 PDT,630,-59.7142,103.84,-59.9301,103.964,-119.644,207.803,119.785355,120.0005424
2009-07-25 21:00:00 PDT,577,-59.7342,103.844,-59.9319,103.958,-119.666,207.802,119.7987938,119.9962433
2009-07-25 21:30:00 PDT,604,-59.7016,103.839,-59.9086,103.958,-119.61,207.798,119.7782074,119.9846078
2009-07-25 22:00:00 PDT,672,-59.6535,103.828,-59.8839,103.96,-119.537,207.788,119.744702,119.97401
2009-07-25 22:30:00 PDT,1157,-59.2436,103.691,-59.6408,103.92,-118.884,207.611,119.4220567,119.8181598
2009-07-25 23:00:00 PDT,794,-59.6131,103.815,-59.8853,103.972,-119.498,207.787,119.7133072,119.9851072
2009-07-25 23:30:00 PDT,782,-59.6065,103.817,-59.8746,103.971,-119.481,207.788,119.7117552,119.9789005
2009-07-26 00:00:00 PDT,705,-59.6318,103.826,-59.8735,103.965,-119.505,207.791,119.7321588,119.9731521
2009-07-26 00:30:00 PDT,1400,-59.3737,103.734,-59.8541,104.011,-119.228,207.746,119.5239683,120.0033392
2009-07-26 01:00:00 PDT,4600.74,-58.6269,103.427,-58.9156,103.595,-117.542,207.022,118.8875844,119.1762222
2009-07-26 01:30:00 PDT,1158,-59.5497,103.772,-59.9469,104,-119.497,207.772,119.6444514,120.0401217
2009-07-26 02:00:00 PDT,1384,-59.4686,103.742,-59.9434,104.015,-119.412,207.757,119.5780789,120.05137
2009-07-26 02:30:00 PDT,480,-59.8066,103.861,-59.9711,103.955,-119.778,207.816,119.8496422,120.0132279
2009-07-26 03:00:00 PDT,443,-59.8181,103.865,-59.9699,103.952,-119.788,207.817,119.8588475,120.0100296
2009-07-26 03:30:00 PDT,474,-59.8048,103.861,-59.9672,103.954,-119.772,207.815,119.8487439,120.0104128
2009-07-26 04:00:00 PDT,451,-59.8171,103.864,-59.9716,103.953,-119.789,207.817,119.8574818,120.0117453
2009-07-26 04:30:00 PDT,265,-59.8801,103.888,-59.9709,103.94,-119.851,207.827,119.9097282,120.0001352
2009-07-26 05:00:00 PDT,306,-59.8607,103.883,-59.9655,103.943,-119.826,207.826,119.8957092,120.0000352
2009-07-26 05:30:00 PDT,332,-59.8527,103.88,-59.9665,103.945,-119.819,207.825,119.8891158,120.0022673
2009-07-26 06:00:00 PDT,301,-59.8649,103.883,-59.968,103.942,-119.833,207.826,119.8978062,120.0004183
2009-07-26 06:30:00 PDT,383,-59.8441,103.867,-59.9753,103.942,-119.819,207.809,119.8735584,120.0040665
2009-07-26 07:00:00 PDT,353,-59.8468,103.875,-59.9677,103.944,-119.815,207.82,119.8818381,120.0020007
2009-07-26 07:30:00 PDT,415,-59.83,103.869,-59.9722,103.95,-119.802,207.819,119.8682529,120.0094466
2009-07-26 08:00:00 PDT,320,-59.8627,103.881,-59.9723,103.944,-119.835,207.824,119.8949749,120.0042995
2009-07-26 08:30:00 PDT,325,-59.8585,103.88,-59.9699,103.944,-119.828,207.824,119.8920115,120.0031001
2009-07-26 09:00:00 PDT,275,-59.8826,103.887,-59.9768,103.941,-119.859,207.828,119.9101103,120.00395
2009-07-26 09:30:00 PDT,329,-59.8551,103.879,-59.9679,103.944,-119.823,207.824,119.8894476,120.0021007
2009-07-26 10:00:00 PDT,380,-59.8063,103.874,-59.9366,103.949,-119.743,207.822,119.8607584,119.9907939
2009-07-26 10:30:00 PDT,677,-59.7093,103.835,-59.9413,103.969,-119.651,207.804,119.7785779,120.0104679
2009-07-26 11:00:00 PDT,580,-59.7639,103.847,-59.9627,103.961,-119.727,207.809,119.8162057,120.014228
2009-07-26 11:30:00 PDT,469,-59.7666,103.86,-59.9274,103.952,-119.694,207.812,119.8288199,119.9887977
2009-07-26 12:00:00 PDT,452,-59.7906,103.863,-59.9455,103.952,-119.736,207.815,119.843392,119.9978386
2009-07-26 12:30:00 PDT,800,-59.6856,103.819,-59.9599,103.976,-119.645,207.795,119.7528939,120.025823
2009-07-26 13:00:00 PDT,807,-59.6841,103.817,-59.9608,103.976,-119.645,207.793,119.7504124,120.0262726
2009-07-26 13:30:00 PDT,693,-59.7102,103.832,-59.9478,103.968,-119.658,207.8,119.7764259,120.0128483
2009-07-26 14:00:00 PDT,833,-59.6436,103.813,-59.9292,103.977,-119.573,207.789,119.7267639,120.0113559
2009-07-26 14:30:00 PDT,650,-59.6511,103.833,-59.8739,103.961,-119.525,207.793,119.7478418,119.9698855
2009-07-26 15:00:00 PDT,570,-59.6674,103.842,-59.8628,103.954,-119.53,207.797,119.7637658,119.95828
2009-07-26 15:30:00 PDT,555,-59.4629,103.771,-59.6533,103.881,-119.116,207.652,119.6004052,119.7905604
2009-07-26 16:00:00 PDT,1202,-59.525,103.765,-59.9373,104.002,-119.462,207.768,119.6260877,120.0370607
2009-07-26 16:30:00 PDT,1620,-59.3431,103.708,-59.899,104.029,-119.242,207.738,119.4862033,120.0413389
2009-07-26 17:00:00 PDT,928,-59.6365,103.801,-59.9547,103.984,-119.591,207.785,119.7128219,120.0301558
2009-07-26 17:30:00 PDT,767,-59.6886,103.822,-59.9516,103.973,-119.64,207.795,119.75699,120.0190779
2009-07-26 18:00:00 PDT,4536.92,-58.9984,103.523,-59.2638,103.676,-118.262,207.199,119.1546169,119.4190561
2009-07-26 18:30:00 PDT,605,-59.7572,103.846,-59.9645,103.965,-119.722,207.811,119.8119972,120.0185922
2009-07-26 19:00:00 PDT,528,-59.7819,103.854,-59.9629,103.958,-119.745,207.812,119.8312517,120.0117292
2009-07-26 19:30:00 PDT,557,-59.7777,103.85,-59.9686,103.96,-119.746,207.81,119.8256897,120.0163097
2009-07-26 20:00:00 PDT,612,-59.7393,103.841,-59.9491,103.961,-119.688,207.802,119.7987364,120.0074336
2009-07-26 20:30:00 PDT,572,-59.7641,103.846,-59.9601,103.958,-119.724,207.805,119.8154388,120.0103302
2009-07-26 21:00:00 PDT,771,-59.5842,103.813,-59.8485,103.965,-119.433,207.778,119.697184,119.9606776
2009-07-26 21:30:00 PDT,1122,-59.4913,103.769,-59.8762,103.99,-119.368,207.759,119.6127925,119.9961642
2009-07-26 22:00:00 PDT,1324,-59.2038,103.67,-59.6584,103.933,-118.862,207.603,119.3840812,119.8381958
2009-07-26 22:30:00 PDT,1616,-59.2735,103.702,-59.8281,104.023,-119.102,207.725,119.4464424,120.0007753
2009-07-26 23:00:00 PDT,1510,-59.3326,103.72,-59.8507,104.019,-119.183,207.739,119.4914048,120.0085774
2009-07-26 23:30:00 PDT,1131,-59.4554,103.769,-59.8433,103.992,-119.299,207.761,119.5949412,119.9814845
2009-07-27 00:00:00 PDT,745,-59.677,103.824,-59.9324,103.971,-119.609,207.795,119.7529428,120.0077556
2009-07-27 00:30:00 PDT,770,-59.6842,103.822,-59.9482,103.974,-119.632,207.796,119.754797,120.0182459
2009-07-27 01:00:00 PDT,845,-59.6646,103.812,-59.9544,103.979,-119.619,207.791,119.7363597,120.0256744
2009-07-27 01:30:00 PDT,1463,-59.4444,103.732,-59.9464,104.021,-119.391,207.753,119.5573691,120.0580664
2009-07-27 02:00:00 PDT,453,-59.8112,103.864,-59.9665,103.953,-119.778,207.816,119.8545374,120.0091969
2009-07-27 02:30:00 PDT,292,-59.8673,103.884,-59.9674,103.941,-119.835,207.826,119.899871,119.9992523
2009-07-27 03:00:00 PDT,1284,-59.5097,103.755,-59.9502,104.009,-119.46,207.764,119.6098007,120.0495671
2009-07-27 03:30:00 PDT,249,-59.8831,103.89,-59.9684,103.938,-119.852,207.828,119.9129591,119.9971535
2009-07-27 04:00:00 PDT,260,-59.8845,103.889,-59.9736,103.94,-119.858,207.829,119.9127919,120.0014846
2009-07-27 04:30:00 PDT,324,-59.8587,103.88,-59.9698,103.944,-119.829,207.824,119.8921114,120.0030502
2009-07-27 05:00:00 PDT,276,-59.8795,103.886,-59.9741,103.941,-119.854,207.827,119.9076958,120.0026006
2009-07-27 05:30:00 PDT,230,-59.8935,103.893,-59.9723,103.938,-119.866,207.83,119.9207521,119.9991025
2009-07-27 06:00:00 PDT,236,-59.8913,103.892,-59.9721,103.938,-119.863,207.83,119.918787,119.9990026
2009-07-27 06:30:00 PDT,299,-59.8639,103.884,-59.9664,103.943,-119.83,207.827,119.8981734,120.0004849
2009-07-27 07:00:00 PDT,317,-59.8535,103.884,-59.9621,103.946,-119.816,207.83,119.8929811,120.0009348
2009-07-27 07:30:00 PDT,329,-59.8609,103.882,-59.9736,103.947,-119.834,207.829,119.8949426,120.0075477
2009-07-27 08:00:00 PDT,306,-59.8608,103.883,-59.9657,103.943,-119.826,207.826,119.8957592,120.0001351
2009-07-27 08:30:00 PDT,364,-59.8429,103.875,-59.9676,103.947,-119.81,207.822,119.8798912,120.0045493
2009-07-27 09:00:00 PDT,214,-59.8877,103.894,-59.9611,103.936,-119.849,207.83,119.9187218,119.9917731
2009-07-27 09:30:00 PDT,508,-59.7953,103.857,-59.9694,103.956,-119.765,207.813,119.8405372,120.0132446
2009-07-27 10:00:00 PDT,691,-59.7268,103.833,-59.9637,103.969,-119.691,207.802,119.7855689,120.0216575
2009-07-27 10:30:00 PDT,716,-59.7193,103.83,-59.9647,103.971,-119.684,207.801,119.779229,120.0238897
2009-07-27 11:00:00 PDT,669,-59.7262,103.836,-59.9556,103.968,-119.682,207.804,119.7878703,120.0167446
2009-07-27 11:30:00 PDT,974,-59.6056,103.796,-59.9396,103.988,-119.545,207.784,119.6930957,120.0260796
2009-07-27 12:00:00 PDT,696,-59.686,103.83,-59.9245,103.967,-119.61,207.797,119.7626298,120.000345
2009-07-27 12:30:00 PDT,499,-59.7401,103.854,-59.9111,103.952,-119.651,207.806,119.8104038,119.9806576
2009-07-27 13:00:00 PDT,776,-59.684,103.822,-59.95,103.974,-119.634,207.796,119.7546974,120.019145
2009-07-27 13:30:00 PDT,588,-59.7476,103.846,-59.9491,103.961,-119.697,207.807,119.8072094,120.0074336
2009-07-27 14:00:00 PDT,4558.87,-58.9921,103.517,-59.2651,103.675,-118.257,207.193,119.1462847,119.4188331
2009-07-27 14:30:00 PDT,1146,-59.5173,103.774,-59.9104,104,-119.428,207.774,119.6300634,120.0218981
2009-07-27 15:00:00 PDT,546,-59.7788,103.852,-59.966,103.959,-119.745,207.811,119.8279718,120.0141443
2009-07-27 15:30:00 PDT,1424,-59.4463,103.736,-59.9349,104.018,-119.381,207.754,119.5617844,120.0497254
2009-07-27 16:00:00 PDT,525,-59.7678,103.853,-59.9477,103.957,-119.715,207.81,119.8233513,120.0032691
2009-07-27 16:30:00 PDT,518,-59.7806,103.855,-59.9581,103.957,-119.739,207.812,119.8314698,120.0084647
2009-07-27 17:00:00 PDT,539,-59.7766,103.851,-59.9613,103.957,-119.738,207.809,119.8260076,120.0100635
2009-07-27 17:30:00 PDT,544,-59.782,103.851,-59.9685,103.958,-119.751,207.809,119.8287016,120.0145273
2009-07-27 18:00:00 PDT,622,-59.7456,103.842,-59.9588,103.964,-119.704,207.805,119.8027449,120.0148782
2009-07-27 18:30:00 PDT,745,-59.697,103.826,-59.9524,103.973,-119.649,207.799,119.7646446,120.0194776
2009-07-27 19:00:00 PDT,805,-59.6591,103.819,-59.9351,103.977,-119.594,207.796,119.7396884,120.0143022
2009-07-27 19:30:00 PDT,1329,-59.4431,103.751,-59.8991,104.013,-119.342,207.764,119.5732083,120.0275233
2009-07-27 20:00:00 PDT,4408.01,-59.0282,103.539,-59.2492,103.667,-118.277,207.206,119.1832745,119.4039974
2009-07-27 20:30:00 PDT,560,-59.7601,103.85,-59.952,103.96,-119.712,207.81,119.8169105,120.008016
2009-07-27 21:00:00 PDT,514,-59.7699,103.856,-59.9461,103.957,-119.716,207.812,119.826999,120.0024698
2009-07-27 21:30:00 PDT,495,-59.7689,103.856,-59.9385,103.953,-119.707,207.81,119.8265002,119.9952082
2009-07-27 22:00:00 PDT,603,-59.7026,103.841,-59.9093,103.96,-119.612,207.801,119.7804397,119.9866902
2009-07-27 22:30:00 PDT,615,-59.7195,103.838,-59.9303,103.959,-119.65,207.797,119.7862635,119.9963105
2009-07-27 23:00:00 PDT,579,-59.7125,103.845,-59.9109,103.959,-119.623,207.804,119.7888421,119.9866227
2009-07-27 23:30:00 PDT,598,-59.7001,103.842,-59.905,103.959,-119.605,207.801,119.7800605,119.9836768
2009-07-28 00:00:00 PDT,778,-59.6692,103.821,-59.936,103.974,-119.605,207.794,119.7464549,120.0121526
2009-07-28 00:30:00 PDT,1442,-59.4423,103.734,-59.937,104.019,-119.379,207.754,119.5580603,120.0516403
2009-07-28 01:00:00 PDT,692,-59.7135,103.832,-59.9508,103.968,-119.664,207.8,119.7780711,120.0143468
2009-07-28 01:30:00 PDT,734,-59.7149,103.827,-59.9665,103.972,-119.681,207.799,119.7744347,120.0256552
2009-07-28 02:00:00 PDT,1261,-59.5183,103.759,-59.9509,104.008,-119.469,207.766,119.6175494,120.0490503
2009-07-28 02:30:00 PDT,265,-59.8811,103.888,-59.9719,103.94,-119.853,207.828,119.9102276,120.000635
2009-07-28 03:00:00 PDT,211,-59.9028,103.895,-59.9751,103.937,-119.878,207.832,119.9271298,119.9996358
2009-07-28 03:30:00 PDT,246,-59.8863,103.891,-59.9706,103.939,-119.857,207.829,119.9154236,119.9991191
2009-07-28 04:00:00 PDT,204,-59.9051,103.896,-59.975,103.936,-119.88,207.832,119.929145,119.9987197
2009-07-28 04:30:00 PDT,198,-59.9067,103.897,-59.9746,103.936,-119.881,207.832,119.9308105,119.9985197
2009-07-28 05:00:00 PDT,216,-59.9,103.895,-59.974,103.937,-119.874,207.831,119.9257313,119.999086
2009-07-28 05:30:00 PDT,174,-59.9162,103.9,-59.9758,103.934,-119.892,207.834,119.938155,119.9973872
2009-07-28 06:00:00 PDT,312,-59.8616,103.882,-59.9685,103.943,-119.83,207.825,119.8952921,120.0015343
2009-07-28 06:30:00 PDT,298,-59.8765,103.881,-59.9786,103.939,-119.855,207.82,119.9018658,120.0031174
2009-07-28 07:00:00 PDT,297,-59.8694,103.883,-59.9712,103.941,-119.841,207.824,119.9000531,120.0011513
2009-07-28 07:30:00 PDT,394,-59.8359,103.871,-59.9709,103.949,-119.807,207.82,119.8729309,120.0079308
2009-07-28 08:00:00 PDT,271,-59.8835,103.888,-59.9764,103.941,-119.86,207.828,119.9114261,120.0037501
2009-07-28 08:30:00 PDT,337,-59.8358,103.878,-59.9513,103.944,-119.787,207.822,119.8789466,119.9938061
2009-07-28 09:00:00 PDT,436,-59.8136,103.866,-59.963,103.952,-119.777,207.819,119.8574683,120.0065818
2009-07-28 09:30:00 PDT,232,-59.809,103.894,-59.8885,103.94,-119.697,207.833,119.8794383,119.9589765
2009-07-28 10:00:00 PDT,244,-59.8139,103.892,-59.8975,103.94,-119.711,207.832,119.8801497,119.9634699
2009-07-28 10:30:00 PDT,222,-59.8375,103.895,-59.9136,103.939,-119.751,207.833,119.8945263,119.970643
2009-07-28 11:00:00 PDT,261,-59.8357,103.889,-59.9251,103.94,-119.761,207.83,119.8884286,119.9772529
2009-07-28 11:30:00 PDT,351,-59.5527,103.82,-59.673,103.889,-119.226,207.709,119.6875786,119.8073088
2009-07-28 12:00:00 PDT,440,-59.7914,103.864,-59.9422,103.951,-119.734,207.815,119.8446578,119.9953238
2009-07-28 12:30:00 PDT,294,-59.7699,103.877,-59.8707,103.935,-119.641,207.813,119.8452005,119.9457583
2009-07-28 13:00:00 PDT,242,-59.865,103.89,-59.9479,103.937,-119.813,207.827,119.9039212,119.9860437
2009-07-28 13:30:00 PDT,265,-59.8287,103.885,-59.9195,103.937,-119.748,207.822,119.8814688,119.9718569
2009-07-28 14:00:00 PDT,218,-59.8702,103.893,-59.9448,103.935,-119.815,207.828,119.9091168,119.9827624
2009-07-28 14:30:00 PDT,250,-59.8464,103.888,-59.9321,103.937,-119.779,207.824,119.8929028,119.9781504
2009-07-28 15:00:00 PDT,233,-59.8158,103.887,-59.8957,103.933,-119.711,207.82,119.8767646,119.9565061
2009-07-28 15:30:00 PDT,238,-59.779,103.885,-59.8606,103.932,-119.64,207.818,119.856673,119.9381176
2009-07-28 16:00:00 PDT,272,-59.8085,103.883,-59.9017,103.936,-119.71,207.819,119.8696557,119.9621013
2009-07-28 16:30:00 PDT,259,-59.806,103.882,-59.8948,103.933,-119.701,207.815,119.8675417,119.9560568
2009-07-28 17:00:00 PDT,399,-59.7614,103.864,-59.8982,103.942,-119.66,207.806,119.8296934,119.9655523
2009-07-28 17:30:00 PDT,492,-59.7005,103.849,-59.8691,103.946,-119.57,207.795,119.7863285,119.9544916
2009-07-28 18:00:00 PDT,497,-59.6826,103.849,-59.8529,103.947,-119.535,207.795,119.7774083,119.9472736
2009-07-28 18:30:00 PDT,913,-59.6317,103.801,-59.9448,103.981,-119.576,207.782,119.7104308,120.0226121
2009-07-28 19:00:00 PDT,556,-59.7602,103.848,-59.9508,103.957,-119.711,207.805,119.8152269,120.0048177
2009-07-28 19:30:00 PDT,565,-59.7625,103.847,-59.9562,103.958,-119.719,207.805,119.8155074,120.0083817
2009-07-28 20:00:00 PDT,448,-59.7011,103.859,-59.8546,103.948,-119.556,207.807,119.7952972,119.9489885
2009-07-28 20:30:00 PDT,489,-59.7422,103.86,-59.9097,103.956,-119.652,207.816,119.8166519,119.9834242
2009-07-28 21:00:00 PDT,452,-59.7093,103.86,-59.8642,103.949,-119.573,207.81,119.8002509,119.9546458
2009-07-28 21:30:00 PDT,496,-59.4926,103.781,-59.6627,103.879,-119.155,207.66,119.6238497,119.7935074
2009-07-28 22:00:00 PDT,676,-59.5838,103.827,-59.8156,103.961,-119.399,207.788,119.7091273,119.9408001
2009-07-28 22:30:00 PDT,690,-59.693,103.831,-59.9295,103.967,-119.623,207.799,119.7669855,120.0028419
2009-07-28 23:00:00 PDT,1029,-59.5784,103.788,-59.9313,103.991,-119.51,207.779,119.6726146,120.0245342
2009-07-28 23:30:00 PDT,4347.14,-59.0593,103.546,-59.2594,103.661,-118.319,207.207,119.2047609,119.4038501
2009-07-29 00:00:00 PDT,795,-59.6149,103.815,-59.8874,103.972,-119.502,207.787,119.7142035,119.9861553
2009-07-29 00:30:00 PDT,635,-59.7317,103.84,-59.9494,103.965,-119.681,207.804,119.7940799,120.0110486
