# file...... V_tm_4.csv
# date...... Fri May 18 11:44:36 2012
# user...... Luca Meschiari
# host...... (null)
# target.... triplex_meter 63
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag
2009-07-20 00:00:00 PDT,+312,+119.906,-0.0795331,+120.013,-0.0175593,+239.919,-0.0970924
2009-07-20 00:30:00 PDT,+330,+119.899,-0.0869605,+120.012,-0.0214145,+239.911,-0.108375
2009-07-20 01:00:00 PDT,+355,+119.891,-0.0952802,+120.013,-0.0247722,+239.904,-0.120052
2009-07-20 01:30:00 PDT,+275,+119.915,-0.0756808,+120.008,-0.0210572,+239.923,-0.096738
2009-07-20 02:00:00 PDT,+226,+119.931,-0.0596024,+120.008,-0.0147076,+239.94,-0.07431
2009-07-20 02:30:00 PDT,+186,+119.941,-0.0527545,+120.005,-0.0158052,+239.946,-0.0685597
2009-07-20 03:00:00 PDT,+239,+119.925,-0.0675941,+120.006,-0.0201198,+239.931,-0.0877139
2009-07-20 03:30:00 PDT,+235,+119.926,-0.0670497,+120.006,-0.0203699,+239.932,-0.0874196
2009-07-20 04:00:00 PDT,+172,+119.947,-0.0471386,+120.005,-0.0129691,+239.952,-0.0601077
2009-07-20 04:30:00 PDT,+236,+119.927,-0.0644477,+120.008,-0.017568,+239.935,-0.0820157
2009-07-20 05:00:00 PDT,+234,+119.926,-0.0660684,+120.006,-0.0195869,+239.932,-0.0856553
2009-07-20 05:30:00 PDT,+174,+119.944,-0.0513103,+120.003,-0.0167448,+239.947,-0.0680552
2009-07-20 06:00:00 PDT,+229,+119.93,-0.0607008,+120.008,-0.0152104,+239.938,-0.0759111
2009-07-20 06:30:00 PDT,+228,+119.895,-0.117804,+119.973,-0.0725359,+239.868,-0.19034
2009-07-20 07:00:00 PDT,+175,+119.923,-0.0841168,+119.983,-0.0493631,+239.906,-0.13348
2009-07-20 07:30:00 PDT,+222,+119.93,-0.0629015,+120.006,-0.0188029,+239.936,-0.0817044
2009-07-20 08:00:00 PDT,+239,+119.926,-0.0645936,+120.008,-0.0171179,+239.934,-0.0817116
2009-07-20 08:30:00 PDT,+171,+119.947,-0.0472018,+120.005,-0.0132312,+239.952,-0.060433
2009-07-20 09:00:00 PDT,+261,+119.919,-0.0725803,+120.008,-0.0207371,+239.926,-0.0933174
2009-07-20 09:30:00 PDT,+572,+119.828,-0.149843,+120.023,-0.0362654,+239.851,-0.186109
2009-07-20 10:00:00 PDT,+194,+119.94,-0.0523685,+120.006,-0.0138294,+239.946,-0.0661979
2009-07-20 10:30:00 PDT,+249,+119.923,-0.0681803,+120.008,-0.0187192,+239.931,-0.0868995
