# file...... V_tm_7.csv
# date...... Fri May 18 11:45:35 2012
# user...... Luca Meschiari
# host...... (null)
# target.... triplex_meter 66
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag
2009-07-20 00:00:00 PDT,+55,+119.928,-0.11098,+119.947,-0.100062,+239.876,-0.211042
2009-07-20 00:30:00 PDT,+82,+119.911,-0.134021,+119.939,-0.117746,+239.851,-0.251767
2009-07-20 01:00:00 PDT,+88,+119.904,-0.145927,+119.934,-0.128464,+239.838,-0.274391
2009-07-20 01:30:00 PDT,+89,+119.915,-0.126968,+119.945,-0.109303,+239.86,-0.236271
2009-07-20 02:00:00 PDT,+52,+119.941,-0.0894976,+119.959,-0.0791732,+239.9,-0.168671
2009-07-20 02:30:00 PDT,+74,+119.935,-0.095424,+119.96,-0.0807319,+239.894,-0.176156
2009-07-20 03:00:00 PDT,+90,+119.919,-0.119488,+119.949,-0.101623,+239.868,-0.221111
2009-07-20 03:30:00 PDT,+94,+119.917,-0.121244,+119.949,-0.102586,+239.866,-0.22383
2009-07-20 04:00:00 PDT,+55,+119.947,-0.0788278,+119.966,-0.0679065,+239.912,-0.146734
2009-07-20 04:30:00 PDT,+69,+119.93,-0.104135,+119.954,-0.0904373,+239.884,-0.194573
2009-07-20 05:00:00 PDT,+90,+119.919,-0.117886,+119.95,-0.100021,+239.87,-0.217906
2009-07-20 05:30:00 PDT,+89,+119.928,-0.102613,+119.959,-0.0849437,+239.887,-0.187557
2009-07-20 06:00:00 PDT,+51,+119.941,-0.0900215,+119.958,-0.0798956,+239.899,-0.169917
2009-07-20 06:30:00 PDT,+586,+119.651,-0.456328,+119.852,-0.340313,+239.503,-0.796642
2009-07-20 07:00:00 PDT,+394,+119.763,-0.311707,+119.898,-0.233613,+239.661,-0.545321
2009-07-20 07:30:00 PDT,+87,+119.923,-0.113049,+119.952,-0.0957785,+239.875,-0.208828
2009-07-20 08:00:00 PDT,+71,+119.929,-0.105284,+119.954,-0.0911891,+239.883,-0.196473
2009-07-20 08:30:00 PDT,+58,+119.946,-0.0805896,+119.965,-0.0690728,+239.911,-0.149662
2009-07-20 09:00:00 PDT,+87,+119.917,-0.122696,+119.947,-0.105427,+239.864,-0.228124
2009-07-20 09:30:00 PDT,+87,+119.874,-0.199916,+119.904,-0.18266,+239.778,-0.382576
2009-07-20 10:00:00 PDT,+60,+119.942,-0.0869245,+119.962,-0.0750112,+239.904,-0.161936
2009-07-20 10:30:00 PDT,+76,+119.925,-0.11195,+119.951,-0.0968628,+239.876,-0.208812
2009-07-20 11:00:00 PDT,+491,+119.7,-0.397916,+119.868,-0.300666,+239.568,-0.698583
2009-07-20 11:30:00 PDT,+785,+119.548,-0.58465,+119.818,-0.429394,+239.366,-1.01404
2009-07-20 12:00:00 PDT,+831,+119.514,-0.631425,+119.8,-0.467137,+239.314,-1.09856
2009-07-20 12:30:00 PDT,+1016,+119.408,-0.76664,+119.757,-0.565998,+239.165,-1.33264
2009-07-20 13:00:00 PDT,+525,+119.684,-0.417619,+119.863,-0.31365,+239.547,-0.73127
2009-07-20 13:30:00 PDT,+88,+119.894,-0.163302,+119.924,-0.145841,+239.819,-0.309143
2009-07-20 14:00:00 PDT,+84,+119.894,-0.147232,+119.923,-0.130561,+239.817,-0.277794
2009-07-20 14:30:00 PDT,+60,+119.94,-0.0894012,+119.961,-0.0774882,+239.901,-0.166889
2009-07-20 15:00:00 PDT,+53,+119.935,-0.100762,+119.953,-0.0902397,+239.889,-0.191001
2009-07-20 15:30:00 PDT,+85,+119.916,-0.126167,+119.945,-0.109295,+239.861,-0.235462
2009-07-20 16:00:00 PDT,+87,+119.92,-0.117909,+119.95,-0.10064,+239.87,-0.218549
2009-07-20 16:30:00 PDT,+69,+119.927,-0.110247,+119.951,-0.0965492,+239.878,-0.206796
2009-07-20 17:00:00 PDT,+49,+119.939,-0.0942853,+119.956,-0.084557,+239.895,-0.178842
2009-07-20 17:30:00 PDT,+85,+119.926,-0.10745,+119.955,-0.0905757,+239.881,-0.198026
2009-07-20 18:00:00 PDT,+88,+119.919,-0.118911,+119.949,-0.101443,+239.869,-0.220354
2009-07-20 18:30:00 PDT,+76,+119.721,-0.474116,+119.747,-0.459082,+239.467,-0.933199
2009-07-20 19:00:00 PDT,+50,+119.798,-0.342686,+119.815,-0.332783,+239.613,-0.675469
2009-07-20 19:30:00 PDT,+79,+119.927,-0.106427,+119.954,-0.0907437,+239.881,-0.197171
2009-07-20 20:00:00 PDT,+87,+119.883,-0.183837,+119.913,-0.166579,+239.796,-0.350416
2009-07-20 20:30:00 PDT,+78,+119.915,-0.130046,+119.941,-0.114565,+239.856,-0.244612
2009-07-20 21:00:00 PDT,+47,+119.94,-0.092649,+119.956,-0.0833176,+239.897,-0.175967
2009-07-20 21:30:00 PDT,+76,+119.924,-0.112792,+119.95,-0.0977052,+239.875,-0.210497
2009-07-20 22:00:00 PDT,+86,+119.913,-0.153764,+119.942,-0.1367,+239.856,-0.290464
2009-07-20 22:30:00 PDT,+83,+119.886,-0.160539,+119.915,-0.144069,+239.801,-0.304608
2009-07-20 23:00:00 PDT,+48,+119.91,-0.145334,+119.926,-0.135808,+239.836,-0.281142
2009-07-20 23:30:00 PDT,+75,+119.869,-0.211829,+119.894,-0.196955,+239.763,-0.408785
2009-07-21 00:00:00 PDT,+88,+119.907,-0.122742,+119.937,-0.105274,+239.845,-0.228016
2009-07-21 00:30:00 PDT,+79,+119.923,-0.115636,+119.95,-0.0999538,+239.873,-0.215589
2009-07-21 01:00:00 PDT,+48,+119.943,-0.0881486,+119.959,-0.0786182,+239.902,-0.166767
2009-07-21 01:30:00 PDT,+76,+119.921,-0.12016,+119.946,-0.105075,+239.867,-0.225235
2009-07-21 02:00:00 PDT,+88,+119.915,-0.127578,+119.945,-0.110112,+239.859,-0.23769
2009-07-21 02:30:00 PDT,+77,+119.928,-0.106167,+119.954,-0.0908813,+239.883,-0.197049
2009-07-21 03:00:00 PDT,+43,+119.935,-0.103252,+119.95,-0.0947161,+239.885,-0.197969
2009-07-21 03:30:00 PDT,+83,+119.907,-0.141965,+119.936,-0.125494,+239.843,-0.267459
2009-07-21 04:00:00 PDT,+87,+119.91,-0.135735,+119.94,-0.118468,+239.85,-0.254203
2009-07-21 04:30:00 PDT,+67,+119.921,-0.122306,+119.944,-0.109008,+239.864,-0.231314
2009-07-21 05:00:00 PDT,+51,+119.939,-0.0948151,+119.956,-0.0846897,+239.895,-0.179505
2009-07-21 05:30:00 PDT,+88,+119.91,-0.135151,+119.94,-0.117686,+239.851,-0.252838
2009-07-21 06:00:00 PDT,+87,+119.911,-0.134564,+119.94,-0.117297,+239.851,-0.251861
2009-07-21 06:30:00 PDT,+49,+119.94,-0.0925663,+119.956,-0.0828377,+239.896,-0.175404
2009-07-21 07:00:00 PDT,+70,+119.919,-0.122052,+119.943,-0.108157,+239.862,-0.230209
