# file...... V_tm_9.csv,,,,,,,,,
# date...... Fri May 18 11:45:35 2012,,,,,,,,,
# user...... Luca Meschiari,,,,,,,,,
# host...... (null),,,,,,,,,
# target.... triplex_meter 68,,,,,,,,,
# trigger... (none),,,,,,,,,
# interval.. 1800,,,,,,,,,
# limit..... 1000000,,,,,,,,,
# timestamp,measured_real_power, voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag,v1_10,v2_10
2009-07-22 11:00:00 PDT,564,-59.4611,103.852,-59.6544,103.963,-119.115,207.815,119.669797,119.8622243
2009-07-22 11:30:00 PDT,972,-59.2159,103.8,-59.5492,103.993,-118.765,207.794,119.5029824,119.8359348
2009-07-22 12:00:00 PDT,704,-59.499,103.834,-59.7403,103.973,-119.239,207.807,119.6730152,119.9136697
2009-07-22 12:30:00 PDT,985,-59.3163,103.798,-59.6541,103.993,-118.97,207.791,119.5510278,119.8880966
2009-07-22 13:00:00 PDT,2048,-58.6797,103.656,-59.3829,104.066,-118.063,207.722,119.1128605,119.8167817
2009-07-22 13:30:00 PDT,741,-59.4646,103.829,-59.7187,103.976,-119.183,207.805,119.6515771,119.9055116
2009-07-22 14:00:00 PDT,589,-59.553,103.848,-59.7549,103.964,-119.308,207.813,119.7120166,119.9131409
2009-07-22 14:30:00 PDT,647,-59.5329,103.842,-59.7547,103.969,-119.288,207.811,119.6968134,119.9173763
2009-07-22 15:00:00 PDT,769,-59.4391,103.825,-59.7027,103.977,-119.142,207.802,119.6354347,119.8984108
2009-07-22 15:30:00 PDT,778,-59.4187,103.825,-59.6854,103.979,-119.104,207.804,119.6253006,119.8915319
2009-07-22 16:00:00 PDT,1100,-59.2162,103.783,-59.5935,104.001,-118.81,207.784,119.4883653,119.8648958
2009-07-22 16:30:00 PDT,823,-59.4077,103.819,-59.6899,103.982,-119.098,207.801,119.6146295,119.8963739
2009-07-22 17:00:00 PDT,739,-59.4386,103.829,-59.692,103.975,-119.131,207.803,119.6386577,119.8913487
2009-07-22 17:30:00 PDT,610,-59.5434,103.844,-59.7525,103.964,-119.296,207.809,119.7037711,119.911945
2009-07-22 18:00:00 PDT,689,-59.5061,103.835,-59.7423,103.971,-119.248,207.806,119.6774129,119.912932
2009-07-22 18:30:00 PDT,714,-59.3589,103.835,-59.6037,103.976,-118.963,207.812,119.6042902,119.8482775
2009-07-22 19:00:00 PDT,1063,-59.1223,103.792,-59.4869,104.003,-118.609,207.795,119.4496782,119.813669
2009-07-22 19:30:00 PDT,737,-59.3242,103.833,-59.5769,103.979,-118.901,207.811,119.585336,119.8375544
2009-07-22 20:00:00 PDT,699,-59.4161,103.834,-59.6557,103.972,-119.072,207.806,119.6318206,119.8706775
2009-07-22 20:30:00 PDT,892,-59.3073,103.81,-59.6131,103.986,-118.92,207.796,119.556982,119.8616281
2009-07-22 21:00:00 PDT,740,-59.2416,103.827,-59.4953,103.973,-118.737,207.8,119.5391697,119.7918004
2009-07-22 21:30:00 PDT,887,-59.1485,103.817,-59.4526,103.994,-118.601,207.811,119.4843694,119.7888295
2009-07-22 22:00:00 PDT,1578,-58.8482,103.719,-59.3897,104.034,-118.238,207.753,119.250751,119.7923604
2009-07-22 22:30:00 PDT,937,-59.2171,103.805,-59.5384,103.991,-118.756,207.795,119.5079201,119.8288327
2009-07-22 23:00:00 PDT,949,-59.211,103.803,-59.5364,103.991,-118.747,207.794,119.5031603,119.827839
2009-07-22 23:30:00 PDT,1526,-58.9352,103.727,-59.4589,104.031,-118.394,207.758,119.3006636,119.8240783
2009-07-23 00:00:00 PDT,954,-59.2932,103.802,-59.6203,103.991,-118.913,207.792,119.5430415,119.8695468
2009-07-23 00:30:00 PDT,551,-59.5441,103.854,-59.7329,103.962,-119.277,207.816,119.7127945,119.9004453
2009-07-23 01:00:00 PDT,541,-59.3776,103.854,-59.563,103.961,-118.941,207.815,119.630066,119.8150261
2009-07-23 01:30:00 PDT,476,-59.5869,103.863,-59.75,103.957,-119.337,207.821,119.741895,119.9046302
2009-07-23 02:00:00 PDT,312,-59.6668,103.883,-59.7737,103.945,-119.441,207.828,119.799018,119.9060392
2009-07-23 02:30:00 PDT,254,-59.7394,103.892,-59.8264,103.942,-119.566,207.833,119.8429955,119.929719
2009-07-23 03:00:00 PDT,249,-59.7206,103.891,-59.8059,103.94,-119.526,207.832,119.8327582,119.9177605
2009-07-23 03:30:00 PDT,285,-59.7123,103.887,-59.81,103.943,-119.522,207.831,119.825154,119.9224055
2009-07-23 04:00:00 PDT,194,-59.767,103.899,-59.8335,103.937,-119.601,207.835,119.8628236,119.9289277
2009-07-23 04:30:00 PDT,267,-59.7282,103.889,-59.8197,103.942,-119.548,207.831,119.8348121,119.9263769
2009-07-23 05:00:00 PDT,223,-59.7603,103.896,-59.8367,103.939,-119.597,207.835,119.8568825,119.9322575
2009-07-23 05:30:00 PDT,195,-59.7599,103.898,-59.8267,103.936,-119.587,207.834,119.8584167,119.9246686
2009-07-23 06:00:00 PDT,347,-59.6888,103.88,-59.8076,103.948,-119.496,207.828,119.8073756,119.9255424
2009-07-23 06:30:00 PDT,263,-59.7217,103.89,-59.8118,103.942,-119.533,207.832,119.8324395,119.9224365
2009-07-23 07:00:00 PDT,307,-59.7158,103.883,-59.821,103.944,-119.537,207.827,119.8234303,119.9287588
2009-07-23 07:30:00 PDT,319,-59.6975,103.882,-59.8068,103.945,-119.504,207.827,119.8134443,119.9225431
2009-07-23 08:00:00 PDT,333,-59.6979,103.881,-59.812,103.946,-119.51,207.827,119.8127766,119.9260033
2009-07-23 08:30:00 PDT,298,-59.6901,103.885,-59.7922,103.944,-119.482,207.829,119.8123586,119.9143958
2009-07-23 09:00:00 PDT,167,-59.7264,103.902,-59.7836,103.935,-119.51,207.837,119.8451854,119.9023063
2009-07-23 09:30:00 PDT,225,-59.7708,103.894,-59.8479,103.939,-119.619,207.833,119.8603845,119.9378458
2009-07-23 10:00:00 PDT,735,-59.3233,103.831,-59.5753,103.976,-118.899,207.807,119.583153,119.834156
2009-07-23 10:30:00 PDT,549,-59.4641,103.855,-59.6522,103.963,-119.116,207.818,119.6738911,119.8611294
2009-07-23 11:00:00 PDT,470,-59.3008,103.862,-59.4619,103.956,-118.763,207.818,119.5989127,119.7604588
2009-07-23 11:30:00 PDT,616,-59.3796,103.846,-59.5908,103.968,-118.97,207.814,119.6241138,119.8349217
2009-07-23 12:00:00 PDT,658,-59.3439,103.84,-59.5695,103.97,-118.913,207.81,119.6011876,119.8260666
2009-07-23 12:30:00 PDT,1331,-59.0411,103.751,-59.4977,104.016,-118.539,207.767,119.3738727,119.8303157
2009-07-23 13:00:00 PDT,977,-59.1039,103.798,-59.4389,103.992,-118.543,207.79,119.445786,119.7802943
2009-07-23 13:30:00 PDT,628,-59.4105,103.843,-59.6258,103.967,-119.036,207.81,119.6368512,119.8514627
2009-07-23 14:00:00 PDT,4252.44,-58.0205,103.348,-58.1913,103.448,-116.212,206.796,118.5208316,118.691685
2009-07-23 14:30:00 PDT,537,-59.5876,103.856,-59.7716,103.962,-119.359,207.817,119.7361717,119.9197299
2009-07-23 15:00:00 PDT,428,-59.6415,103.87,-59.7882,103.955,-119.43,207.825,119.7751453,119.9219366
2009-07-23 15:30:00 PDT,828,-59.4114,103.816,-59.6953,103.98,-119.107,207.796,119.6138634,119.8973279
2009-07-23 16:00:00 PDT,530,-59.5139,103.858,-59.6955,103.962,-119.209,207.82,119.7012467,119.8818175
2009-07-23 16:30:00 PDT,752,-59.4197,103.828,-59.6775,103.977,-119.097,207.805,119.628401,119.8858646
2009-07-23 17:00:00 PDT,992,-59.282,103.797,-59.6222,103.994,-118.904,207.791,119.5331449,119.8730944
2009-07-23 17:30:00 PDT,893,-59.0129,103.804,-59.3191,103.982,-118.332,207.786,119.4059998,119.7122047
2009-07-23 18:00:00 PDT,997,-59.318,103.797,-59.6599,103.994,-118.978,207.79,119.5510031,119.89185
2009-07-23 18:30:00 PDT,1658,-58.3316,103.7,-58.9006,104.034,-117.232,207.735,118.9801057,119.5506329
2009-07-23 19:00:00 PDT,829,-58.7054,103.815,-58.9896,103.981,-117.695,207.796,119.2639016,119.5484055
2009-07-23 19:30:00 PDT,897,-59.2644,103.809,-59.572,103.987,-118.836,207.797,119.5348384,119.84206
2009-07-23 20:00:00 PDT,1713,-58.8716,103.702,-59.4595,104.044,-118.331,207.746,119.2475161,119.8356628
2009-07-23 20:30:00 PDT,722,-59.4165,103.832,-59.664,103.974,-119.08,207.806,119.6302834,119.876543
2009-07-23 21:00:00 PDT,450,-59.5997,103.866,-59.7539,103.954,-119.354,207.82,119.7508672,119.9039727
2009-07-23 21:30:00 PDT,422,-59.5423,103.869,-59.6869,103.952,-119.229,207.821,119.7249124,119.8688631
2009-07-23 22:00:00 PDT,466,-59.382,103.863,-59.5417,103.956,-118.924,207.819,119.6400631,119.8001001
2009-07-23 22:30:00 PDT,1132,-58.9658,103.777,-59.3541,104.003,-118.32,207.78,119.3592531,119.7477899
2009-07-23 23:00:00 PDT,854,-59.2651,103.814,-59.5579,103.983,-118.823,207.798,119.5395277,119.8315807
2009-07-23 23:30:00 PDT,842,-59.2858,103.816,-59.5745,103.983,-118.86,207.799,119.5515284,119.839832
2009-07-24 00:00:00 PDT,580,-59.4623,103.85,-59.6611,103.964,-119.123,207.814,119.6686576,119.8664263
2009-07-24 00:30:00 PDT,1156,-59.1591,103.776,-59.5556,104.006,-118.715,207.782,119.4539965,119.8503964
2009-07-24 01:00:00 PDT,521,-59.5742,103.857,-59.7528,103.96,-119.327,207.817,119.7303711,119.9086265
2009-07-24 01:30:00 PDT,1430,-59.0264,103.74,-59.517,104.024,-118.543,207.764,119.3570421,119.8468434
2009-07-24 02:00:00 PDT,372,-59.6724,103.876,-59.7999,103.949,-119.472,207.825,119.7957374,119.9225694
2009-07-24 02:30:00 PDT,355,-59.6769,103.879,-59.7986,103.949,-119.475,207.828,119.8005803,119.9219211
2009-07-24 03:00:00 PDT,261,-59.7393,103.89,-59.8288,103.941,-119.568,207.831,119.8412119,119.9300496
2009-07-24 03:30:00 PDT,326,-59.7011,103.882,-59.8128,103.946,-119.514,207.828,119.815238,119.9264023
2009-07-24 04:00:00 PDT,254,-59.7395,103.891,-59.8266,103.941,-119.566,207.833,119.8421785,119.9289521
2009-07-24 04:30:00 PDT,278,-59.7441,103.888,-59.8394,103.942,-119.584,207.83,119.8418709,119.9362045
2009-07-24 05:00:00 PDT,268,-59.7293,103.89,-59.8211,103.943,-119.55,207.832,119.8362273,119.9279419
2009-07-24 05:30:00 PDT,266,-59.7554,103.889,-59.8465,103.941,-119.602,207.831,119.8483715,119.9388804
2009-07-24 06:00:00 PDT,331,-59.6934,103.882,-59.8068,103.947,-119.5,207.829,119.8114015,119.9242767
2009-07-24 06:30:00 PDT,317,-59.7345,103.878,-59.8431,103.94,-119.578,207.818,119.8284164,119.9363173
2009-07-24 07:00:00 PDT,294,-59.7081,103.885,-59.8088,103.943,-119.517,207.828,119.8213271,119.9218071
2009-07-24 07:30:00 PDT,332,-59.7206,103.881,-59.8344,103.946,-119.555,207.826,119.8240887,119.9371766
2009-07-24 08:00:00 PDT,303,-59.7119,103.885,-59.8158,103.945,-119.528,207.831,119.8232207,119.9270318
2009-07-24 08:30:00 PDT,300,-59.7338,103.886,-59.8365,103.945,-119.57,207.831,119.8350026,119.9373576
2009-07-24 09:00:00 PDT,239,-59.7543,103.893,-59.8362,103.94,-119.591,207.834,119.8512904,119.9328747
2009-07-24 09:30:00 PDT,666,-59.293,103.841,-59.5213,103.973,-118.814,207.814,119.5768085,119.8047156
2009-07-24 10:00:00 PDT,533,-59.5192,103.857,-59.7018,103.962,-119.221,207.819,119.7030142,119.8849547
2009-07-24 10:30:00 PDT,506,-59.5232,103.861,-59.6966,103.961,-119.22,207.822,119.7084736,119.881498
2009-07-24 11:00:00 PDT,776,-59.4251,103.825,-59.6911,103.979,-119.116,207.804,119.6284796,119.8943696
2009-07-24 11:30:00 PDT,842,-59.3976,103.817,-59.6863,103.984,-119.084,207.801,119.6078776,119.8963163
2009-07-24 12:00:00 PDT,640,-59.2222,103.841,-59.4416,103.967,-118.664,207.808,119.5417176,119.7599303
2009-07-24 12:30:00 PDT,313,-59.5427,103.887,-59.6499,103.948,-119.193,207.835,119.7407278,119.8469744
2009-07-24 13:00:00 PDT,666,-59.4529,103.839,-59.6812,103.97,-119.134,207.809,119.654441,119.8816355
2009-07-24 13:30:00 PDT,589,-59.4999,103.85,-59.7017,103.966,-119.202,207.815,119.6873452,119.8883737
2009-07-24 14:00:00 PDT,545,-59.5441,103.855,-59.7308,103.963,-119.275,207.818,119.713662,119.9002662
2009-07-24 14:30:00 PDT,428,-59.5863,103.869,-59.733,103.953,-119.319,207.822,119.7468008,119.8926916
2009-07-24 15:00:00 PDT,517,-59.4322,103.86,-59.6093,103.962,-119.042,207.822,119.6623834,119.8389173
2009-07-24 15:30:00 PDT,607,-58.9956,103.844,-59.2037,103.964,-118.199,207.808,119.4322283,119.6394224
2009-07-24 16:00:00 PDT,514,-59.4305,103.858,-59.6066,103.96,-119.037,207.818,119.6598032,119.8358392
2009-07-24 16:30:00 PDT,544,-59.525,103.855,-59.7114,103.963,-119.236,207.818,119.704163,119.8906029
2009-07-24 17:00:00 PDT,575,-59.5717,103.85,-59.7688,103.964,-119.341,207.814,119.7230552,119.9200682
2009-07-24 17:30:00 PDT,595,-59.5418,103.847,-59.7457,103.964,-119.287,207.811,119.7055778,119.9085567
